chrom	AVG_normBinCnt	STD_normBinCnt	IQR_normBinCnt	Q25	Q75	binFrac_0.1	outlierBinCnt_total	outlierBinCnt_upper	outlierBinCnt_lower	Gini	CoV
1	86.4842063854977	671.813653115241	46.6554911370673	22.8962408932712	69.5517320303385	0	304	304	0	0.629791012546559	7.7680501584379
2	134.605201085934	2519.77668403784	45.013078924383	23.2107781481238	68.2238570725067	0	315	315	0	0.762913698460336	18.7197572137585
3	61.3841589111827	107.877688448847	46.4634686028005	24.583878356031	71.0473469588315	0	235	235	0	0.458473644344448	1.75741902084112
4	81.1401701774405	441.747270567381	46.8062613869791	23.8405338796451	70.6467952666242	0	242	242	0	0.590494014173834	5.44424875621225
5	77.0302592123408	542.856034535553	48.2847855024515	24.6722807055452	72.9570662079967	0	217	217	0	0.5617977071923	7.04730894179029
6	63.1950304065261	120.078699205282	49.638005225863	23.8849936263163	73.5229988521792	0	184	184	0	0.475156127796056	1.90012883027083
7	128.026136836158	1897.05618542025	45.9759875909235	23.8135811223206	69.7895687132441	0	204	204	0	0.74690457850216	14.817725757421
8	104.966526418278	1099.26545229194	46.2966438542318	24.5567110614915	70.8533549157233	0	220	220	0	0.681665610446853	10.4725333856577
9	92.0002332338755	454.620089746792	47.9164099489693	22.9224503484905	70.8388602974598	0	129	129	0	0.650647780606832	4.94151018716544
10	107.865489539991	982.158209297686	45.7016659353119	24.1942378101303	69.8959037454423	0	157	157	0	0.695695261215597	9.10539796821256
11	110.075948483737	1177.07301401059	45.965766249423	24.1690401188057	70.1348063682287	0	204	204	0	0.698083099618405	10.693280686875
12	88.3336762324191	579.84339379274	42.7741551741532	24.3581553088645	67.1323104830177	0	158	158	0	0.634058616342761	6.5642393538234
13	79.0125348023014	290.761501635604	48.5748068074823	23.9626569468652	72.5374637543475	0	103	103	0	0.58433788817782	3.67994144679858
14	118.938262151122	1731.55551667764	42.3730261445689	22.9425533913237	65.3155795358927	0	119	119	0	0.740677322332262	14.5584396926663
15	67.9927081357766	210.205350370049	47.9992411275471	23.6059027432885	71.6051438708355	0	102	102	0	0.519737846531466	3.09158667353392
16	134.153756746017	825.161004533565	52.0528849144559	23.3437380231251	75.396622937581	0	114	114	0	0.74312410907321	6.150860211062
17	75.7286774291673	265.195877531767	45.0027274234253	22.7944680228861	67.7971954463113	0	108	108	0	0.587189085908565	3.50192141913236
18	66.6095707342457	246.06543986807	43.5936081131359	23.4375065411913	67.0311146543272	0	96	96	0	0.524769082600363	3.69414540816972
19	189.87015066014	1566.73865968775	46.9592229821119	24.3163084802009	71.2755314623128	0	88	88	0	0.815004627209155	8.25163225625783
20	115.766632689164	1011.42922194424	44.117924386793	23.522350782142	67.6402751689351	0	87	87	0	0.718552737418014	8.73679400056452
21	115.467084977225	420.846177983299	47.5020338844139	21.9125558478445	69.4145897322584	0	64	64	0	0.708209691955553	3.64472852212654
22	215.958561491008	1318.12358689307	53.6706260351185	24.8351499980254	78.5057760331439	0	59	59	0	0.824033171571118	6.10359495725734
X	43.1072655437381	247.291139858916	30.2746097753072	10.2141212370011	40.4887310123083	0	216	216	0	0.624452993269214	5.73664640379488
Y	388.37629378623	4418.13223662418	45.0458736573487	11.9826343183349	57.0285079756836	0.00446428571428571	21	21	0	0.940710092803103	11.3759060666458
Total	96.1829663598256	1137.5031690158	46.4231766736761	22.7155211311759	69.138697804852	2e-05	3681	3681	0	0.67153489049229	11.826451315302
