chrom	MAPD	AVG_APD	STD_APD	IQR_APD
1	0.707573390152993	0.968414737216116	0.917703300403799	1.04985430252761
2	0.748029731387671	1.04617906785727	1.06263441360454	1.07361093759873
3	0.723141353277059	0.949904163624452	0.837055163573886	0.965781533676076
4	0.689563670209214	0.951793251925941	0.883095475774595	1.00555285040387
5	0.781106261561161	1.00393209891739	0.885644499111116	1.03517218049389
6	0.625801487200725	0.875568259832629	0.870902215263835	0.919531875055038
7	0.776217919932157	1.03392732030487	0.972416484859898	1.1233124637173
8	0.742435604798066	1.00022055675462	0.931883519901399	1.05167328662562
9	0.690702677484866	1.01002287544467	1.08882657832045	1.01260327344843
10	0.748003703701727	1.00993397512834	0.947819794343516	1.08562534571046
11	0.705909160136411	0.989462570737721	0.983653607669023	1.07055379519905
12	0.626604224336119	0.898460115442217	0.902874835184057	0.920448206061092
13	0.604066795439758	0.863213447081926	0.892396304525518	0.920465254668695
14	0.665363448588546	0.895949354735976	0.845060016077279	0.964312845695027
15	0.754816410887481	1.00754727663891	0.924479526481258	1.04811196133616
16	0.784233040932569	1.12105729926312	1.17954148716321	1.15239430459106
17	0.672329481607362	1.00325123860922	1.05086953611543	1.07309812520965
18	0.709712489505183	0.958026761197187	0.935100435985426	0.99987913508444
19	0.75570417211574	1.15278064806801	1.25170803739025	1.15183359824253
20	0.820062722534198	1.15994296785397	1.1735041602298	1.26845226323129
21	0.759089507228237	1.18103367062385	1.28945115489988	1.18504754492165
22	0.838554342298967	1.29156539833066	1.44654298184987	1.22661206275457
X	0.766965990529515	1.09568545262131	1.06211226314611	1.1987071128479
Y	0.834292655712859	1.32485817863928	1.97414610075412	1.33761656713616
Total	0.717151126170342	0.99772814910944	0.986102846494708	1.04895747247176
