chrom	MAPD	AVG_APD	STD_APD	IQR_APD
1	0.497018666255221	0.629332544875306	0.572309906943668	0.664362746678023
2	0.500587365043111	0.62455534277445	0.571208347853658	0.652191439536838
3	0.56903108578302	0.703878943655771	0.601067616750154	0.715942285592524
4	1.12024269517942	1.59396371309062	1.5334726358108	1.68200058774272
5	0.498689113510252	0.615304156961391	0.556710160652951	0.634100355313921
6	0.498423246938532	0.635605386516714	0.566978036526239	0.666024941541648
7	0.518806425213842	0.650481025376325	0.596556581472624	0.655954482975211
8	0.636461143053765	0.81637221696083	0.692603621060341	0.860666980465916
9	0.608948489205527	0.904751081503606	1.03149434464923	0.849159972850396
10	0.488019045771402	0.616414105663923	0.551429560527773	0.615938633195707
11	0.620639542779204	0.787310966858295	0.695996705691952	0.82050712919779
12	0.491526661535431	0.622959228571065	0.575291295965877	0.64138718494589
13	0.500997076117578	0.600002021827192	0.506065230037285	0.603001324890431
14	0.481365487855181	0.595673496143273	0.571429492941525	0.6136492717923
15	0.877792296527384	1.39077064464545	1.51330870501774	1.42698379491909
16	0.530873133807171	0.67883813194067	0.630566836944409	0.695248298405714
17	0.52041354941698	0.702128915763179	0.723120837137684	0.617275645387786
18	0.464326532404632	0.557248847191204	0.450659496034499	0.598729020399733
19	0.524517099251389	0.738519727486297	0.747037445796375	0.743474218387908
20	0.517852024559097	0.640359990618034	0.533806806383189	0.64488158714512
21	0.645858762745724	0.802696722451063	0.702124938001547	0.855767913969886
22	0.540613424179885	0.788786503237858	0.870861766673946	0.779596510731499
X	0.598791876316623	0.734478619361025	0.622468338957398	0.755331577103361
Y	1.19110806157355	1.56480992180188	1.79587782732824	1.41744342877296
Total	0.561055541812787	0.76307908532183	0.815605290896967	0.735989125606679
