chrom	AVG_normBinCnt	STD_normBinCnt	IQR_normBinCnt	Q25	Q75	binFrac_0.1	outlierBinCnt_total	outlierBinCnt_upper	outlierBinCnt_lower	Gini	CoV
1	58.9166007541217	28.5729953730163	13.5476502751199	50.0846399629734	63.6322902380933	0	132	91	41	0.136500286831668	0.484973589909926
2	26.5376669336986	125.980725916738	10.7997378597688	20.9780325803824	31.7777704401512	0.020543093270366	944	122	822	0.363224840230042	4.74724195730871
3	17.916305707732	15.0939703103891	29.6195603729178	0.380179824420118	29.9997401973379	0.0463068181818182	4	4	0	0.460229944090813	0.842471129741614
4	60.6869700655393	19.7909960473527	13.5032217344504	52.5103655031523	66.0135872376027	0	110	100	10	0.112115754188467	0.326116067847502
5	41.9567986129523	19.3277564268871	25.2445139512607	28.9973793636918	54.2418933149525	0	10	10	0	0.214513136423751	0.460658512227872
6	51.307411412243	15.8954378081999	19.1187061732657	41.8230281340316	60.9417343072973	0	21	20	1	0.163168908120786	0.309807830305134
7	31.1703976792451	12.9934701449244	7.5313158845085	25.7515931966234	33.2829090811319	0	210	189	21	0.156017487425826	0.416852883259047
8	1.43840405946907	3.97213595597093	0.68482616607183	0.152172423331045	0.836998589402875	0.0982456140350877	368	368	0	0.768718886435233	2.76148828267149
9	65.5490878660333	58.7191177329089	16.7996023973477	52.0792834673318	68.8788858646795	0	80	60	20	0.185704627897721	0.895803734949245
10	57.1963181057949	17.1712244702106	12.1072353873223	49.8811277585008	61.9883631458231	0	75	57	18	0.114586783504469	0.300215556505741
11	29.7513798132648	7.83533847692439	7.5402081330157	25.5952379831504	33.1354461161661	0	83	55	28	0.126663398980256	0.263360507179938
12	57.4957503717098	10.6465484441301	12.4091036648218	51.0445688672674	63.4536725320892	0	56	32	24	0.099773452700251	0.18517104960454
13	57.5239785553494	10.7295369405317	11.0655361736232	51.4466501857963	62.5121863594195	0	40	36	4	0.0908102151132348	0.18652285898841
14	42.266032008877	20.7017364411998	22.927851268592	29.3973223189303	52.3251735875223	0	18	18	0	0.218938792588019	0.489796071626781
15	58.746190401004	27.037081714724	13.0074225774455	49.1441967508134	62.151619328259	0	50	47	3	0.139346599617441	0.460235489827812
16	55.8921094955235	45.3448888046875	28.2516256350133	36.5935174074612	64.8451430424745	0	36	36	0	0.263871667259841	0.811293207824251
17	53.4086901656219	18.4273131114957	15.8026585448018	44.4273908129337	60.2300493577355	0	41	37	4	0.155423176673457	0.345024621542901
18	28.7754849052466	6.60555890959525	6.94106584473877	24.9982301592737	31.9392960040124	0	21	19	2	0.107847446784849	0.229555085912414
19	52.554301779731	16.9730868744634	14.9663393026862	44.5230621873159	59.4894014900021	0	37	19	18	0.14982543093406	0.322962846040692
20	47.146686226313	16.6147012691281	26.508192016973	32.7523769878858	59.2605690048587	0	4	4	0	0.199486446860335	0.3524044338848
21	33.5311856211831	35.748589612878	8.420681866209	25.3805424774009	33.8012243436099	0	24	23	1	0.21860769702755	1.06612960295367
22	55.8798144619128	24.2717350864556	14.8770327802998	46.8646706800707	61.7417034603705	0	25	14	11	0.151139456001737	0.4343560428784
X	32.9764360273682	11.9891863012242	8.7381491342939	27.305114184385	36.0432633186789	0	115	99	16	0.146132452651474	0.363568285283284
Y	77.6271711715241	331.264287979614	12.2760785083561	29.0826062151963	41.3586847235524	0.00446428571428571	41	39	2	0.588213153749989	4.26737549469189
Total	42.6299930821068	50.8550425981649	29.3332999946151	27.9559008639176	57.2892008585328	0.01006	371	371	0	0.301163979856018	1.19294043750409
