,Classification
573,0.9479696
574,0.7819253
575,0.9939573
576,0.43906844
577,0.97185147
578,0.99467456
579,0.91174555
580,0.9923649
581,0.4797586
582,0.9885231
583,0.113428384
584,0.13555008
585,0.9969868
586,0.9006315
587,0.968093
588,0.13995577
589,0.9906322
590,0.9644804
591,0.24635996
592,0.03473465
593,0.034629535
594,0.9934002
595,0.9966737
596,0.9103873
597,0.9780888
598,0.99291986
599,0.95493203
600,0.84286296
601,0.009551854
602,0.070786275
603,0.70784837
604,0.95007926
605,0.79253656
606,0.99762887
607,0.9483322
608,0.9707092
609,0.92925936
610,0.99715096
611,0.9791206
612,0.99927765
613,0.8820469
614,0.07601966
615,0.9208612
616,0.73881686
617,0.9836638
618,0.99181414
619,0.99034107
620,0.9769074
621,0.99927336
622,0.03762171
623,0.9982724
624,0.9921612
625,0.99197865
626,0.981948
627,0.9972941
628,0.989358
629,0.958208
630,0.9327812
631,0.91333264
632,0.9999621
633,0.6075518
634,0.99515367
635,0.98574406
636,0.9837376
637,0.96286845
638,0.9747795
639,0.99611926
640,0.987331
641,0.9998041
642,0.08343731
643,0.99635255
644,0.97248554
645,0.9986841
646,0.99583614
647,0.9853581
648,0.9943
649,0.98809
650,0.9955135
651,0.99957556
652,0.011138707
653,0.50678957
654,0.9857655
655,0.99845004
656,0.99900144
657,0.96739435
658,0.67414474
659,0.5690585
660,0.99465877
661,0.993188
662,0.9996666
663,0.99879897
664,0.8585821
665,0.86572295
666,0.997531
667,0.99505264
668,0.9739826
669,0.9922236
670,0.98716974
671,0.9694546
672,0.9847764
673,0.0028493823
674,0.9823628
675,0.9192409
676,0.98980355
677,0.8441207
678,0.99812645
679,0.99759066
680,0.9974427
681,0.99160427
682,0.9974552
683,0.083127595
684,0.99943775
685,0.83649254
686,0.97597903
687,0.99433386
688,0.99224234
689,0.98825794
690,0.6812376
691,0.9993005
692,0.987394
693,0.99438745
694,0.99540025
695,0.9999068
696,0.8656018
697,0.98917794
698,0.9205403
699,0.9935917
700,0.9971222
701,1.9010999e-05
702,0.9222197
703,0.99567455
704,0.71002436
705,0.96621275
706,0.99552345
707,0.93312603
708,0.9187203
709,0.30258372
710,0.9763975
711,0.82017154
712,0.9003994
713,0.9822233
714,0.7743032
715,0.57319665
716,0.98987806
717,0.6512588
718,0.34952357
719,0.9288759
720,0.9980089
721,0.9999999
722,0.7738558
723,0.9998635
724,0.99389863
725,0.98808867
726,0.9805891
727,0.89890593
728,0.9807664
729,0.519993
730,0.9927529
731,0.99834085
732,0.9847233
733,0.11413934
734,0.9996387
735,0.9972295
736,0.85915077
737,0.90952545
738,0.99969625
739,0.9954236
740,0.9699772
741,0.7283627
742,0.9981705
743,0.9532574
744,0.9916937
745,0.9983708
746,0.73334014
747,0.99144137
748,0.37656212
749,0.99344146
750,0.97746587
751,0.9992291
752,0.9806558
753,0.9934429
754,0.92544436
755,0.92939484
756,0.54682547
757,0.9901002
758,0.7242827
759,0.9881368
760,0.9929751
761,0.036388952
762,0.06723932
763,0.034290284
764,0.9817739
765,0.9984267
766,0.9082956
767,0.9997509
768,0.964639
769,0.9674036
770,0.96794105
771,0.0016486634
772,0.99952686
773,0.99037325
774,0.93087274
775,0.9942767
776,0.9424422
777,0.5128084
778,0.97453374
779,0.9559558
780,0.968967
781,0.9957392
782,0.41429317
783,0.030134324
784,0.9979081
785,0.49796826
786,0.9915025
787,0.887479
788,0.9890471
789,0.98173
790,0.9663822
791,0.27001068
792,0.037985455
793,0.90638834
794,0.99431264
795,0.9830353
796,0.99010956
797,0.770912
798,0.9982132
799,0.40801987
800,0.9743447
801,0.986198
802,0.00857747
803,0.98824745
804,0.8065414
805,0.59315586
806,0.9599839
807,0.9963018
808,0.90548307
809,0.98605746
810,0.98136246
811,0.9868263
812,0.53307873
813,0.99844676
814,0.88040185
815,0.76895523
816,0.93954384
817,0.99550533
818,0.9875816
819,0.84120023
820,0.99061286
821,0.40148017
822,0.9891501
823,0.98767716
824,0.7229793
825,0.9988901
826,0.98180884
827,0.9766966
828,0.99785596
829,0.9801
830,0.9443166
831,0.98979074
832,0.9996151
833,0.8112886
834,0.9419442
835,0.17206441
836,0.9656972
837,0.96586746
838,0.9775293
839,0.8105993
840,0.99694985
841,0.97655463
842,0.056849584
843,0.93543774
844,0.6907184
845,0.9793658
846,0.97132766
847,0.99755645
848,0.9591421
849,0.9628522
850,0.95092225
851,0.9999901
852,0.99803907
853,0.09005831
854,0.98691535
855,0.9957504
856,0.98708296
857,0.9775668
858,0.9995167
859,0.99886274
860,0.99181974
861,0.9752495
862,0.61849684
863,0.12888297
864,0.6763646
865,0.99760664
866,0.9387323
867,0.99515164
868,0.99556303
869,0.9974337
870,0.99229795
871,0.99993837
872,0.9432661
873,0.995125
874,0.9953941
875,0.99891853
876,0.99796295
877,0.7343989
878,0.8633909
879,0.9782574
880,0.9751701
881,0.14748217
882,0.035966553
883,0.9487109
884,0.9995233
885,0.973994
886,0.9204478
887,0.98625016
888,0.94332904
889,0.6920983
890,0.97453713
891,0.998872
892,0.11231666
893,0.996073
894,0.9135322
895,0.9992557
896,0.99860305
897,0.94568044
898,0.9966897
899,0.96907336
900,0.97465545
901,0.9138113
902,0.9993261
903,0.9751433
904,0.9264431
905,0.9558489
906,0.98560244
907,0.9769428
908,0.9757027
909,0.99390113
910,0.9746045
911,0.99865854
912,0.039345983
913,0.9747167
914,0.9836348
915,0.93481874
916,0.9115694
917,0.8401908
918,0.9512291
919,0.972476
920,0.9921714
921,0.9893936
922,0.99932265
923,0.91380656
924,0.95595497
925,0.9937225
926,0.9784129
927,0.9992906
928,0.9955995
929,0.9796235
930,0.9559798
931,0.9834235
932,0.99735814
933,0.27469277
934,0.971467
935,0.99440056
936,0.9845754
937,0.7223239
938,0.9679919
939,0.98511326
940,0.9802917
941,0.99999356
942,0.016468199
943,0.99588877
944,0.9989894
945,0.95176375
946,0.9916604
947,0.9310615
948,0.99101263
949,0.09855188
950,0.65364224
951,0.5049906
952,0.9918425
953,0.2876004
954,0.9995492
955,0.8439847
956,0.99941325
957,0.91480845
958,0.96591216
959,0.81072176
960,0.9835738
961,0.9994838
962,0.9994549
963,0.9031647
964,0.29051548
965,0.92906255
966,0.99228597
967,0.9911828
968,0.86515325
969,0.8610052
970,0.9734374
971,0.9737791
972,0.51692843
973,0.22002745
974,0.61579573
975,0.9487226
976,0.707247
977,0.99759966
978,0.8993348
979,0.9804602
980,0.9821014
981,0.009828259
982,0.016888212
983,0.99922204
984,0.9973695
985,0.9841489
986,0.9988084
987,0.9859476
988,0.99409026
989,0.9726061
990,0.9231367
991,0.471647
992,0.0028920304
993,0.9984213
994,0.99977404
995,0.961719
996,0.99156815
997,0.8627354
998,0.40659967
999,0.76342446
1000,0.98126364
1001,0.31405413
1002,0.99372524
1003,0.9559468
1004,0.94711006
1005,0.60404664
1006,0.67531943
1007,0.9783719
1008,0.9799073
1009,0.9834398
1010,0.99765825
1011,0.99999917
1012,0.99857116
1013,0.46432835
1014,0.99364436
1015,0.9074269
1016,0.9621241
1017,0.99687934
1018,0.9676403
1019,0.87840486
1020,0.9908654
1021,0.9999999
1022,0.9993278
1023,0.99296945
1024,0.9996562
1025,0.99333465
1026,0.99794513
1027,0.9769027
1028,0.98886114
1029,0.9931398
1030,0.99257964
1031,0.9965624
1032,0.9990214
1033,0.043745883
1034,0.9345062
1035,0.995795
1036,0.9973564
1037,0.8504567
1038,0.9949503
1039,0.8683426
1040,0.990642
1041,0.9910164
1042,0.9997106
1043,0.9970817
1044,0.99205
1045,0.9909045
1046,0.5943199
1047,0.9997329
1048,0.98490494
1049,0.99512535
1050,0.99119157
1051,0.9982237
1052,0.9051502
1053,0.5284507
1054,0.880979
1055,0.29314777
1056,0.9994954
1057,0.99835855
1058,0.6689901
1059,0.9835736
1060,0.98552704
1061,0.9730997
1062,0.9985863
1063,0.99016005
1064,0.9970566
1065,0.8894705
1066,0.99828535
1067,0.9666185
1068,0.9766117
1069,0.9227963
1070,0.9945333
1071,0.8609886
1072,0.19632946
1073,0.997595
1074,0.12345131
1075,0.9991424
1076,0.9993193
1077,0.8912516
1078,0.993903
1079,0.9935247
1080,0.8328059
1081,0.039020874
1082,0.019867357
1083,0.97269744
1084,0.46514308
1085,0.99734926
1086,0.99617153
1087,0.93545413
1088,0.9801278
1089,0.9408894
1090,0.8862171
1091,0.9819742
1092,0.5329297
1093,0.9982268
1094,0.9624259
1095,0.8943184
1096,0.95512134
1097,0.99594057
1098,0.93415135
1099,0.9891367
1100,0.9473239
1101,0.9995266
1102,0.98656625
1103,0.9349595
1104,0.06487692
1105,0.9692526
1106,0.90286666
1107,0.98618037
1108,0.99299425
1109,0.9962865
1110,0.9957027
1111,0.38989377
1112,0.0013426304
1113,0.9970163
1114,0.918491
1115,0.9658961
1116,0.9811461
1117,0.995777
1118,0.8663291
1119,0.948554
1120,0.98660696
1121,0.111835584
1122,0.17351219
1123,0.45121402
1124,0.98757637
1125,0.96006685
1126,0.99237204
1127,0.97560704
1128,0.9706363
1129,0.97459316
1130,0.9877914
1131,0.46836337
1132,0.9911465
1133,0.82661915
1134,0.9958229
1135,0.976782
1136,0.9978364
1137,0.9934437
1138,0.99406475
1139,0.9857529
1140,0.997701
1141,0.99629766
1142,0.7763502
1143,0.9988514
1144,0.9994407
1145,0.14732385
1146,0.46113828
1147,0.98084784
1148,0.99759656
1149,0.9932295
1150,0.995285
1151,0.987071
1152,0.99964464
1153,0.7283217
1154,0.9818225
1155,0.9844541
1156,0.99980396
1157,0.79061896
1158,0.9924886
1159,0.977411
1160,0.9857303
1161,0.9837661
1162,0.9969981
1163,0.19977872
1164,0.9758984
1165,0.9982362
1166,0.9980355
1167,0.9765563
1168,0.99709475
1169,0.9976277
1170,0.933666
1171,0.49212706
1172,0.93118334
1173,0.99408454
1174,0.9963677
1175,0.6300488
1176,0.18774366
1177,0.8950736
1178,0.98420376
1179,0.99526155
1180,0.8979537
1181,0.9999907
1182,0.9919052
1183,0.089665785
1184,0.97839737
1185,0.9984188
1186,0.9163419
1187,0.99169874
1188,0.99225074
1189,0.9842815
1190,0.7305966
1191,0.5326815
1192,0.99896836
1193,0.99971384
1194,0.99964976
1195,0.98155105
1196,0.99441963
1197,0.98582435
1198,0.9904405
1199,0.9539412
1200,0.9642896
1201,0.029200248
1202,0.99991167
1203,0.7982582
1204,0.99920326
1205,0.5883201
1206,0.9929784
1207,0.99534863
1208,0.9982262
1209,0.9902429
1210,0.98519474
1211,0.9979808
1212,0.9974136
1213,0.004467712
1214,0.99759394
1215,0.99995255
1216,0.28789476
1217,0.9994764
1218,0.47046703
1219,0.58642864
1220,0.9814122
1221,0.006166329
1222,0.95019025
1223,0.1545619
1224,0.49970752
1225,0.22982903
1226,0.997239
1227,0.99074274
1228,0.9978241
1229,0.94249916
1230,0.9545654
1231,0.99770445
1232,0.9957587
1233,0.9969723
1234,0.9979405
1235,0.94817245
1236,0.7491924
1237,0.9971078
1238,0.9777214
1239,0.87453294
1240,0.98077995
1241,0.9595456
1242,0.10717427
1243,0.99623007
1244,0.985508
1245,0.060037173
1246,0.9987338
1247,0.28070766
1248,0.94406503
1249,0.98729753
1250,0.98708725
1251,0.0045760074
1252,0.9993191
1253,0.874542
1254,0.24348332
1255,0.9908302
1256,0.9989524
1257,0.46354717
1258,0.94539076
1259,0.995076
1260,0.98530966
1261,0.9994332
1262,0.28184307
1263,0.99779546
1264,0.87008184
1265,0.99649125
1266,0.99272823
1267,0.9967006
1268,0.8514265
1269,0.9900338
1270,0.9499875
1271,0.8464521
1272,0.017365394
1273,0.009504885
1274,0.4261438
1275,0.87248933
1276,0.971332
1277,0.9995652
1278,0.93753326
1279,0.9897921
1280,0.866657
1281,0.9838725
1282,0.00033555191
1283,0.99879116
1284,0.99695444
1285,0.92060953
1286,0.99291396
1287,0.57880116
1288,0.76254445
1289,0.99490887
1290,0.990669
1291,0.9878377
1292,0.963373
1293,0.6699793
1294,0.8461733
1295,0.99932146
1296,0.9724946
1297,0.9922085
1298,0.99318415
1299,0.9405723
1300,0.9678624
1301,0.9641801
1302,0.9857006
1303,0.25619975
1304,0.9966697
1305,0.64971626
1306,0.9964863
1307,0.9847217
1308,0.99564254
1309,0.91688186
1310,0.9901878
1311,0.99954623
1312,0.43512005
1313,0.99172115
1314,0.9144417
1315,0.9910795
1316,0.9557836
1317,0.9899658
1318,0.7595344
1319,0.9984634
1320,0.99056256
1321,0.6948248
1322,0.99992085
1323,0.36069041
1324,0.8104559
1325,0.98885685
1326,0.9904749
1327,0.98349035
1328,0.46266803
1329,0.9926428
1330,0.9897447
1331,0.04953087
1332,0.22833069
1333,0.957413
1334,0.9427572
1335,0.45876336
1336,0.972973
1337,0.99467444
1338,0.9888642
1339,0.9710202
1340,0.9809177
1341,0.99959904
1342,0.13097511
1343,0.0754223
1344,0.9935454
1345,0.99890924
1346,0.99168724
1347,0.9755795
1348,0.988488
1349,0.9921599
1350,0.9812108
1351,0.9729038
1352,0.8326532
1353,0.7967126
1354,0.9842099
1355,0.84295696
1356,0.99539894
1357,0.9994568
1358,0.8259667
1359,0.9690777
1360,0.9647006
1361,0.99816483
1362,0.91743666
1363,0.99882907
1364,0.9987985
1365,0.9862899
1366,0.4181396
1367,0.98181725
1368,0.34823385
1369,0.9159952
1370,0.96556246
1371,0.047973827
1372,0.6979954
1373,0.9777224
1374,0.99995935
1375,0.9496498
1376,0.95921975
1377,0.99483585
1378,0.25886953
1379,0.99786645
1380,0.985291
1381,0.84169865
1382,0.92229027
1383,0.042937472
1384,0.715576
1385,0.9974316
1386,0.8822495
1387,0.99479103
1388,0.98637706
1389,0.98958826
1390,0.9857588
1391,0.0026096683
1392,0.99988663
1393,0.9903032
1394,0.97660613
1395,0.988938
1396,0.95125306
1397,0.996557
1398,0.9888545
1399,0.99618995
1400,0.9956418
1401,0.0003386051
1402,0.9996464
1403,0.738776
1404,0.89722687
1405,0.78575486
1406,0.9866398
1407,0.9951852
1408,0.99953866
1409,0.9953719
1410,0.9672071
1411,0.96686816
1412,0.72533965
1413,0.9995863
1414,0.2415268
1415,0.8325023
1416,0.9988669
1417,0.9962851
1418,0.95141697
1419,0.9845882
1420,0.94845957
1421,0.9984281
1422,0.9993129
1423,0.99801123
1424,0.9995271
1425,0.999225
1426,0.98589027
1427,0.9319895
1428,0.98931235
1429,0.86263883
1430,0.98752815
1431,0.9562893
1432,0.98985016
1433,0.9978811
1434,0.99883395
1435,0.9986124
1436,0.9745589
1437,0.9054129
1438,0.76122594
1439,0.98423094
1440,0.9390547
1441,0.99996376
1442,0.99578094
1443,0.99283844
1444,0.9979456
1445,0.99920017
1446,0.98952824
1447,0.53266984
1448,0.15916318
1449,0.9196672
1450,0.99371356
1451,0.9999392
1452,0.9810659
1453,0.8780647
1454,0.40761426
1455,0.9964791
1456,0.9969981
1457,0.9753238
1458,0.5666112
1459,0.9928906
1460,0.6136805
1461,0.99996877
1462,0.999959
1463,0.9993813
1464,0.8840406
1465,0.14224336
1466,0.9497086
1467,0.9978556
1468,0.084785566
1469,0.933507
1470,0.99740857
1471,0.7889802
1472,0.98172176
1473,0.01159699
1474,0.99235713
1475,0.65056574
1476,0.9979741
1477,0.9705866
1478,0.98361176
1479,0.9767562
1480,0.6783556
1481,0.8886432
1482,0.99991727
1483,0.99907506
1484,0.015489949
1485,0.9821525
1486,0.9712186
1487,0.3824625
1488,0.9998155
1489,0.96636194
1490,0.99733883
1491,0.997877
1492,0.6679306
1493,0.99992085
1494,0.99115694
1495,0.9389195
1496,0.9954354
1497,0.98672915
1498,0.95207065
1499,0.98866826
1500,0.9832402
1501,0.9970216
1502,0.03663558
1503,0.96692556
1504,0.9430668
1505,0.9057994
1506,0.9931809
1507,0.9940608
1508,0.9549232
1509,0.98471874
1510,0.9790335
1511,0.7896917
1512,0.939039
1513,0.50961953
1514,0.9994954
1515,0.99706274
1516,0.7687747
1517,0.99859995
1518,0.96284336
1519,0.9091573
1520,0.9764589
1521,0.025642429
1522,0.9915451
1523,0.43985322
1524,0.9806322
1525,0.9941637
1526,0.9969222
1527,0.92457825
1528,0.7975402
1529,0.94832385
1530,0.9815745
1531,0.9903092
1532,0.99997437
1533,0.89746124
1534,0.9470955
1535,0.9931631
1536,0.9966068
1537,0.90065134
1538,0.9897786
1539,0.93053097
1540,0.99751735
1541,0.99503267
1542,0.82654494
1543,0.0166067
1544,0.99920017
1545,0.9947024
1546,0.94167453
1547,0.7666195
1548,0.96393746
1549,0.96170735
1550,0.86064756
1551,0.9999298
1552,0.27571592
1553,0.99510276
1554,0.93068856
1555,0.9924528
1556,0.9995427
1557,0.930653
1558,0.48445708
1559,0.924125
1560,0.9958215
1561,0.9989562
1562,0.66904014
1563,0.25862184
1564,0.43456674
1565,0.99919945
1566,0.93318355
1567,0.9562943
1568,0.99691486
1569,0.9532467
1570,0.9959233
1571,0.007215907
1572,0.9943626
1573,0.97657645
1574,0.63032573
1575,0.99801373
1576,0.9940738
1577,0.8167357
1578,0.98886734
1579,0.66321343
1580,0.98436767
1581,0.0013782864
1582,0.9987117
1583,0.14563039
1584,0.9990397
1585,0.9259304
1586,0.9841435
1587,0.99594104
1588,0.7135242
1589,0.991552
1590,0.97723824
1591,0.99165887
1592,0.002773767
1593,0.30022362
1594,0.73559505
1595,0.026291141
1596,0.9979925
1597,0.9978369
1598,0.9836916
1599,0.9989987
1600,0.9731145
1601,0.018114133
1602,0.98885834
1603,0.9933843
1604,0.9783927
1605,0.99967897
1606,0.9927133
1607,0.98148227
1608,0.77448505
1609,0.76852894
1610,0.9884425
1611,0.97524124
1612,0.195174
1613,0.99893135
1614,0.9952057
1615,0.9988741
1616,0.86558485
1617,0.5832667
1618,0.9710278
1619,0.9197658
1620,0.9927411
1621,0.62637067
1622,0.027878886
1623,0.999845
1624,0.99124944
1625,0.77317053
1626,0.98635036
1627,0.971085
1628,0.9958711
1629,0.99913543
1630,0.9924389
1631,0.9927537
1632,0.6636755
1633,0.98787564
1634,0.99420446
1635,0.99809545
1636,0.9585918
1637,0.7807063
1638,0.8875669
1639,0.97953105
1640,0.96889496
1641,0.9999423
1642,0.99940574
1643,0.3183257
1644,0.9960204
1645,0.9597065
1646,0.9960957
1647,0.998892
1648,0.99068177
1649,0.9557345
1650,0.6729674
1651,0.66709733
1652,0.97055703
1653,0.080517225
1654,0.988272
1655,0.8178564
1656,0.99719906
1657,0.97476494
1658,0.9188988
1659,0.99896264
1660,0.9552811
1661,0.7378525
1662,0.999998
1663,0.999532
1664,0.95339227
1665,0.9855263
1666,0.8695901
1667,0.55206513
1668,0.99035585
1669,0.95400643
1670,0.98041326
1671,0.9999932
1672,0.99931693
1673,0.085927434
1674,0.976445
