chrom	AVG_normBinCnt	STD_normBinCnt	IQR_normBinCnt	Q25	Q75	binFrac_0.1	outlierBinCnt_total	outlierBinCnt_upper	outlierBinCnt_lower	Gini	CoV
1	127.447146038588	71.4590461408967	31.238922384772	104.974356697095	136.213279081867	0	144	136	8	0.151865168925248	0.56069553820578
2	121.259003161236	331.425303180095	32.5236998880124	96.5105592582501	129.034259146263	0	130	114	16	0.187139609624765	2.73320161422905
3	116.25912921032	31.0629651579436	29.0359884825982	100.121938142009	129.157926624607	0	67	54	13	0.117705311929488	0.267187319988856
4	118.371461191931	39.5657466363594	28.8944175907	101.536141255073	130.430558845773	0	90	71	19	0.123320255590336	0.334250724270491
5	116.349138002993	49.7303566944619	30.4890315389406	99.0383969954672	129.527428534408	0	79	64	15	0.13186304574122	0.427423507797561
6	120.754998264745	40.9923369890858	29.456373769375	103.385559388098	132.841933157473	0	65	58	7	0.120001400422012	0.339466999943253
7	123.255980767175	52.2776639913674	30.4865802454735	102.641517788966	133.128098034439	0	122	109	13	0.148273945055836	0.424138964016016
8	121.572055680752	61.4465878157322	29.676668125205	102.242787425979	131.919455551184	0	69	61	8	0.140253030351402	0.505433485282924
9	128.118715274607	139.938218189801	32.7414410374088	97.6585472812637	130.399988318673	0	69	63	6	0.211143107210629	1.0922543040637
10	114.902574126558	55.226840350168	32.3474574227181	94.0777609250221	126.42521834774	0	72	63	9	0.157439395342623	0.480640584164278
11	119.191898727116	40.6280418308885	33.8813048594388	99.6227643479937	133.504069207433	0	67	57	10	0.143878803378658	0.340862443377167
12	115.107768850197	31.5097726726871	31.6880470208329	97.7616577062921	129.449704727125	0	55	44	11	0.133115118161024	0.273741494491953
13	114.901991809778	35.4712252831007	30.361064952956	98.251694550158	128.612759503114	0	32	25	7	0.129121915379304	0.308708532588572
14	120.752679703533	81.7424968217116	30.6514596407507	99.5175032121013	130.168962852852	0	41	37	4	0.154436758722239	0.676941472623236
15	115.869696629189	54.7841632438284	34.9626033787129	92.2945541420596	127.257157520772	0	38	38	0	0.168418940204569	0.47280837732018
16	143.147033626505	452.806969833744	33.608111820348	100.263909922172	133.87202174252	0	68	65	3	0.276043973650822	3.16322985089019
17	109.941800211622	44.9396140532902	35.0184512857254	86.7403290389701	121.758780324695	0	52	51	1	0.171538527439181	0.408758215408408
18	111.697235606861	31.3983759212106	32.5452231582884	93.8181732076236	126.363396365912	0	37	29	8	0.139191641108404	0.28110253356424
19	122.085534333529	54.7019567357483	34.9321234417841	96.6999676190039	131.632091060788	0	45	43	2	0.176075200411919	0.448062557405913
20	119.89244845969	28.679585023391	33.5371799535205	101.506236261204	135.043416214724	0	22	21	1	0.126791385897642	0.239210937735028
21	125.489816548765	94.2181246820919	32.7745967462927	95.2752415979333	128.049838344226	0	33	33	0	0.206845564325156	0.750802951771618
22	133.907369787453	132.455553555551	34.991366456421	98.6705969391545	133.661963395576	0	35	35	0	0.234660151293671	0.989158055794794
X	68.6744600953152	30.7428192451858	20.6437791238886	55.0132923456901	75.6570714695787	0	127	101	26	0.177977362709947	0.447660152005811
Y	297.347584238379	2778.69318988725	27.7177813085475	54.9531983367723	82.6709796453198	0.00446428571428571	41	40	1	0.79472340346818	9.34493278969979
Total	118.506851244189	229.110825766114	33.6844987055315	96.1052730068188	129.78977171235	2e-05	1623	1259	364	0.174396841444103	1.93331291280384
