,SBS1,SBS2,SBS3,SBS4,SBS5,SBS6,SBS7a,SBS7b,SBS7c,SBS7d,SBS8,SBS9,SBS10a,SBS10b,SBS11,SBS12,SBS13,SBS14,SBS15,SBS16,SBS17a,SBS17b,SBS18,SBS19,SBS20,SBS21,SBS22,SBS23,SBS24,SBS25,SBS26,SBS27,SBS28,SBS29,SBS30,SBS31,SBS32,SBS33,SBS34,SBS35,SBS36,SBS37,SBS38,SBS39,SBS40,SBS41,SBS42,SBS43,SBS44,SBS45,SBS46,SBS47,SBS48,SBS49,SBS50,SBS51,SBS52,SBS53,SBS54,SBS55,SBS56,SBS57,SBS58,SBS59,SBS60,SBS84,SBS85,SBS86,SBS87,SBS88,SBS89,SBS92
Control,0.100463234,0.0111422185,0.0,0.0,0.6502082,0.0,0.0,0.0,0.0,0.0,0.07407803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028148215,0.0,0.0,0.0,0.0,0.0,0.0,0.097840056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IHD,0.028124306,0.05111261,0.0,0.07778847,0.0,0.0,0.0,0.02255167,0.0,0.0,0.048811562,0.0,0.0,0.0,0.0,0.013209806,0.0,0.0,0.0,0.030710155,0.0,0.0,0.033230882,0.09526605,0.0,0.0,0.010195129,0.0,0.0,0.011492438,0.0,0.0,0.0,0.03616668,0.13762061,0.0,0.07142779,0.0,0.0,0.0,0.025559537,0.0,0.0,0.0,0.09321693,0.0,0.0,0.0,0.055991326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010305517,0.0,0.0,0.07229133,0.057233185
