chrom	AVG_normBinCnt	STD_normBinCnt	IQR_normBinCnt	Q25	Q75	binFrac_0.1	outlierBinCnt_total	outlierBinCnt_upper	outlierBinCnt_lower	Gini	CoV
1	137.745113239155	156.887262164488	30.9391143910685	113.904510134519	144.843624525588	0	131	123	8	0.150142009413437	1.13896789857146
2	136.062583158445	384.493691080008	28.246028316175	112.296015434454	140.542043750629	0	122	110	12	0.157863668894475	2.82585911684673
3	126.945649164066	25.2692482832207	28.9277983981857	111.192488130543	140.120286528728	0	71	63	8	0.103801117537089	0.199055646645774
4	129.46639601324	42.0286610595085	29.168361138788	112.735227003163	141.903588141951	0	93	70	23	0.112615762300489	0.324629883535263
5	132.261036098023	63.4935266074369	28.503917423379	115.109244420073	143.613161843452	0	75	59	16	0.112327047470275	0.480062219990321
6	128.860386398458	36.1197223761979	28.3979693118003	112.637015886064	141.034985197864	0	69	58	11	0.107349941482493	0.280301211145756
7	132.454423632127	46.7995302872488	28.424262424707	113.255585559838	141.679847984545	0	110	96	14	0.126980359114646	0.353325536467002
8	129.81345445237	48.7270092362136	28.67901011904	112.280937971876	140.959948090916	0	64	53	11	0.117536886610363	0.375361779268359
9	142.1317114097	135.36537851545	29.4467968940415	114.541205040908	143.98800193495	0	61	58	3	0.172593332161436	0.952393925133666
10	129.410956043655	48.4214700976961	30.2850338931275	109.857410464319	140.142444357447	0	63	61	2	0.127801481645475	0.374168243385526
11	134.279721285419	35.0999114426096	32.431578404354	115.488328481303	147.919906885657	0	83	65	18	0.119867858212385	0.261393984933903
12	129.422364139649	25.9312522425135	30.309685092172	112.862497509023	143.172182601195	0	52	39	13	0.105195043507121	0.20036144769024
13	127.421055591744	27.553906794142	27.952589875129	111.425809122301	139.37839899743	0	39	35	4	0.102012548889668	0.216242964447136
14	132.07443187563	58.5136770759376	30.0590472954705	113.437882392845	143.496929688316	0	35	32	3	0.122063441787309	0.443035614425644
15	137.482959254248	69.3112647692637	30.8915131782705	113.605478629817	144.496991808087	0	52	52	0	0.143237848444619	0.504144405570192
16	161.596956217518	569.661696041924	33.145467571004	114.956525810172	148.101993381176	0	63	60	3	0.26473024088006	3.52520065585351
17	133.177456660605	55.9922168164455	29.7449579614735	111.403565855954	141.148523817428	0	63	59	4	0.140685199581042	0.4204331440203
18	128.597132927315	29.4532426650327	26.2240374460397	113.5058575251	139.729894971139	0	41	35	6	0.102098955656845	0.229034986975022
19	133.161351864691	43.7791065931161	32.39922223382	110.583351135324	142.982573369144	0	45	43	2	0.137146858871091	0.328767363653692
20	130.650692562466	26.9446300174632	29.318509909419	113.989408728256	143.307918637675	0	35	31	4	0.106562245159729	0.206234115479951
21	137.90460791613	96.8155657327911	27.899543966905	112.313419681452	140.212963648357	0	27	26	1	0.168165725155047	0.702047358647158
22	141.700575696005	98.4720518396386	35.5413128978327	111.500237399256	147.041550297088	0	30	30	0	0.179766276929087	0.694930499441966
X	146.724703690618	57.2132483768239	34.323962915819	123.715369073706	158.039331989525	0	105	95	10	0.135348119390851	0.389936029432802
Y	1696.39412131264	25265.870685414	4.02718409246782	1.11278705652081	5.13997114898863	0.00892857142857143	36	36	0	0.994185382982987	14.8938683340071
Total	140.916831049066	1698.10196043036	30.1502380114908	113.039609350752	143.189847362243	4e-05	1780	1404	376	0.183122449099036	12.0503842428808
