"","ncalls","callable.sens","callable.bp","callable.burden","rate.per.gb","burden","somatic.sens","pre.genotyping.burden","unsupported.filters"
"1",6,0.0892962743938498,343633677,67.1920529801324,97.7669790207036,571.448103243767,0.0104996411151627,709,FALSE
"2",25,0.313046053605805,1194167738,79.860454115421,33.4377037555762,195.443416369699,0.127914260118695,709,FALSE
"4",15,0.431831831831832,1038377097,34.7357440890125,16.7259775804803,97.7633579251662,0.153431718369186,709,FALSE
