"","ncalls","callable.sens","callable.bp","callable.burden","rate.per.gb","burden","somatic.sens","pre.genotyping.burden","unsupported.filters"
"1",0,0,443751827,NA,NA,NA,NA,738,FALSE
"2",78,0.230385255343658,1143439321,338.563333333333,148.046042809356,865.329288104897,0.0901390962633691,738,FALSE
"4",66,0.377169910573382,873867186,174.987447698745,100.122450243111,585.215835209842,0.11277890314833,738,FALSE
