"","ncalls","callable.sens","callable.bp","callable.burden","rate.per.gb","burden","somatic.sens","pre.genotyping.burden","unsupported.filters"
"1",0,0,444467189,NA,NA,NA,NA,783,FALSE
"2",94,0.260312580066615,1163996044,361.104330708661,155.114071293468,906.641922609677,0.103679300124828,783,FALSE
"4",68,0.366845740598619,918780767,185.364016736402,100.874998364219,589.614479831108,0.115329596416082,783,FALSE
