"","ncalls","callable.sens","callable.bp","callable.burden","rate.per.gb","burden","somatic.sens","pre.genotyping.burden","unsupported.filters"
"1",21,0.153766233766234,270158493,136.570945945946,252.760785769459,1477.38707945322,0.014214284321325,855,FALSE
"2",49,0.344228274967575,672769557,142.347400150716,105.792093793206,618.354908189526,0.079242518092832,855,FALSE
"4",30,0.383273473576193,558711992,78.2730923694779,70.0478005575706,409.429473693206,0.0732726926798622,855,FALSE
