"","ncalls","callable.sens","callable.bp","callable.burden","rate.per.gb","burden","somatic.sens","pre.genotyping.burden","unsupported.filters"
"1",0,0,434630656,NA,NA,NA,NA,521,FALSE
"2",17,0.157048092868988,1167274218,108.247096092925,46.3674663689544,271.017893507245,0.0627264856205723,521,FALSE
"4",11,0.381489841986456,852792059,28.8343195266272,16.9058325662875,98.8146105211648,0.111319570476311,521,FALSE
