"","ncalls","callable.sens","callable.bp","callable.burden","rate.per.gb","burden","somatic.sens","pre.genotyping.burden","unsupported.filters"
"1",0,0,489255277,NA,NA,NA,NA,682,FALSE
"2",35,0.120132865842406,1089720404,291.344086021505,133.678366006582,781.350200899741,0.0447942548164662,682,FALSE
"4",35,0.369331948771201,784114593,94.7656982193065,60.4284750375169,353.204505120177,0.0990927337919751,682,FALSE
