"","ncalls","callable.sens","callable.bp","callable.burden","rate.per.gb","burden","somatic.sens","pre.genotyping.burden","unsupported.filters"
"1",3,0.0792590343152141,316070082,37.8505747126437,59.8768704603995,349.980375741406,0.00857190919246468,717,FALSE
"2",24,0.331646667630476,1235826755,72.3661726242371,29.2784455148963,171.132547236326,0.140242171273575,717,FALSE
"4",16,0.466325917017438,1033863042,34.3107672469375,16.59347798165,96.9888976197485,0.164967335361714,717,FALSE
