"","ncalls","callable.sens","callable.bp","callable.burden","rate.per.gb","burden","somatic.sens","pre.genotyping.burden","unsupported.filters"
"1",1,0.15319374503048,326130735,6.52768166089965,10.0077682971212,58.4954170454825,0.0170953563630884,429,FALSE
"2",2,0.362428590407865,1103320369,5.5183284457478,2.50078245666278,14.6170762950812,0.136826268100757,429,FALSE
"4",0,0.488359501894965,901372188,0,0,0,NA,429,FALSE
