"","ncalls","callable.sens","callable.bp","callable.burden","rate.per.gb","burden","somatic.sens","pre.genotyping.burden","unsupported.filters"
"1",1,0.0175563463819692,347012843,56.9594594594595,82.0711114998407,479.70573978521,0.00208461128784441,565,FALSE
"2",18,0.263345633456335,1172675055,68.3512377393741,29.1432982427405,170.342611277318,0.105669391029212,565,FALSE
"4",18,0.405699106496015,1059824548,44.3678571428571,20.9316991319855,122.345805163002,0.147123965353928,565,FALSE
