"","ncalls","callable.sens","callable.bp","callable.burden","rate.per.gb","burden","somatic.sens","pre.genotyping.burden","unsupported.filters"
"1",0,0,422428537,NA,NA,NA,NA,441,FALSE
"2",20,0.225619316400125,1163893141,88.6448922863099,38.0811988505008,222.584650465257,0.0898534555648607,441,FALSE
"4",8,0.365543547361729,955802395,21.8852173913043,11.4486098307508,66.9171374434621,0.119550840123117,441,FALSE
