"","ncalls","callable.sens","callable.bp","callable.burden","rate.per.gb","burden","somatic.sens","pre.genotyping.burden","unsupported.filters"
"1",3,0.106993424985057,311132702,28.0391061452514,45.0597220494864,263.374126476973,0.0113906405315113,746,FALSE
"2",8,0.310431814809319,1166505434,25.7705544933078,11.0460499120606,64.5641742622148,0.123907725784729,746,FALSE
"4",10,0.466724537037037,1108104432,21.4259144451333,9.66782273691569,56.5084348605832,0.176964731454195,746,FALSE
