"","ncalls","callable.sens","callable.bp","callable.burden","rate.per.gb","burden","somatic.sens","pre.genotyping.burden","unsupported.filters"
"1",160,0.151947249124253,591667797,1052.99701654462,889.854933700757,5201.20309657642,0.0307621135012621,3088,FALSE
"2",629,0.330386879202363,1276755062,1903.82863120522,745.573167426073,4357.87600908537,0.144336369068016,3088,FALSE
"4",548,0.46948414654181,733505954,1167.23856180562,795.657182767474,4650.61713555113,0.117833823775962,3088,FALSE
