"","ncalls","callable.sens","callable.bp","callable.burden","rate.per.gb","burden","somatic.sens","pre.genotyping.burden","unsupported.filters"
"1",111,0.152231404958678,554733866,729.153094462541,657.209825425135,3841.39217488586,0.0288957739659316,2000,FALSE
"2",360,0.345349309504468,1314520288,1042.42281681858,396.503129824111,2317.56124345648,0.155335700843481,2000,FALSE
"4",236,0.452745122824759,732674659,521.264588180549,355.727185168383,2079.22580070382,0.113503785841881,2000,FALSE
