"","ncalls","callable.sens","callable.bp","callable.burden","rate.per.gb","burden","somatic.sens","pre.genotyping.burden","unsupported.filters"
"1",64,0.105910572605941,623182937,604.283391405343,484.83627802324,2833.86859485018,0.0225839688249143,2236,FALSE
"2",445,0.330423966436869,1259735782,1346.75460983858,534.538523507057,3124.37827606543,0.142428336353815,2236,FALSE
"4",358,0.435678308975312,709198941,821.707192267602,579.320656562854,3386.12989455951,0.105725418441625,2236,FALSE
