"","ncalls","callable.sens","callable.bp","callable.burden","rate.per.gb","burden","somatic.sens","pre.genotyping.burden","unsupported.filters"
"1",0,0,633978152,NA,NA,NA,NA,2098,FALSE
"2",360,0.207466340269278,1267981595,1735.22123893805,684.245436124825,3999.41535008393,0.090013156546105,2098,FALSE
"4",333,0.416595100805627,691056916,799.337292627859,578.344036591524,3380.42154971959,0.0985084242015977,2098,FALSE
