"","ncalls","callable.sens","callable.bp","callable.burden","rate.per.gb","burden","somatic.sens","pre.genotyping.burden","unsupported.filters"
"1",76,0.0668569967615476,602802306,1136.75462077757,942.891732051175,5511.20324307834,0.0137900920448634,3133,FALSE
"2",683,0.271462497110313,1253013903,2516.00131609507,1003.97980823325,5868.26311763644,0.116388782559411,3133,FALSE
"4",304,0.360053739364084,736477096,844.318407960199,573.214301263348,3350.43824090929,0.0907343989476124,3133,FALSE
