"","ncalls","callable.sens","callable.bp","callable.burden","rate.per.gb","burden","somatic.sens","pre.genotyping.burden","unsupported.filters"
"1",43,0.0624277038750723,643057764,688.796757382745,535.563674014474,3130.3702819438,0.0137363941409829,1421,FALSE
"2",283,0.328123525897041,1246257658,862.480065171555,346.027990133143,2022.53399472396,0.139923482491885,1421,FALSE
"4",147,0.406641179009681,704944409,361.498066570627,256.401825417291,1498.66896032374,0.0980870384933078,1421,FALSE
