"","ncalls","callable.sens","callable.bp","callable.burden","rate.per.gb","burden","somatic.sens","pre.genotyping.burden","unsupported.filters"
"1",146,0.238863529041398,573544976,611.227677100494,532.850694084446,3114.51291117628,0.0468773140981648,1526,FALSE
"2",367,0.389886811023622,1276157289,941.298832439255,368.802043663779,2155.64836343631,0.170250401793253,1526,FALSE
"4",179,0.48744062474841,746518728,367.224213394995,245.957803616546,1437.62364105486,0.124511029791259,1526,FALSE
