"","ncalls","callable.sens","callable.bp","callable.burden","rate.per.gb","burden","somatic.sens","pre.genotyping.burden","unsupported.filters"
"1",82,0.11166934882443,627452094,734.31072056239,585.152816911621,3420.21887841172,0.023975073793546,2055,FALSE
"2",287,0.260977683315622,1271153477,1099.71088850884,432.564166486104,2528.33804363904,0.113513302037302,2055,FALSE
"4",159,0.339733742959549,697744309,468.013564431047,335.376124458686,1960.27382777754,0.0811111171036068,2055,FALSE
