"","ncalls","callable.sens","callable.bp","callable.burden","rate.per.gb","burden","somatic.sens","pre.genotyping.burden","unsupported.filters"
"1",19,0.229332679498182,572058033,82.8490734141126,72.4131719465887,423.255072144348,0.0448901885658211,608,FALSE
"2",82,0.399306051637922,1310543921,205.356266612145,78.3477239188784,457.942535152163,0.179061768028937,608,FALSE
"4",55,0.55136687055299,710774771,99.7520941815712,70.1713807604823,410.151800119365,0.134096692941476,608,FALSE
