"","ncalls","callable.sens","callable.bp","callable.burden","rate.per.gb","burden","somatic.sens","pre.genotyping.burden","unsupported.filters"
"1",0,0,572950386,NA,NA,NA,NA,1804,FALSE
"2",348,0.246617812852311,1311442009,1411.09028571429,537.991873079569,3144.56310823286,0.110667201777217,1804,FALSE
"4",279,0.40906862745098,708624268,682.03714799281,481.240326356428,2812.85025327985,0.0991876477159348,1804,FALSE
