"","ncalls","callable.sens","callable.bp","callable.burden","rate.per.gb","burden","somatic.sens","pre.genotyping.burden","unsupported.filters"
"1",43,0.114842777085928,576953595,374.424940698068,324.484450693187,1896.61198226704,0.0226720069271109,1203,FALSE
"2",197,0.309487200797872,1267791017,636.536824437731,251.041700052419,1467.33902148768,0.134256635389052,1203,FALSE
"4",140,0.408932714617169,753400303,342.354609929078,227.206312876329,1328.0211564141,0.105420007297192,1203,FALSE
