,Classification
1,0.99516207
2,0.023990333
3,0.99943465
4,0.99306244
5,0.9993338
6,0.32792497
7,0.99899715
8,0.9947725
9,0.99822897
10,0.9949949
11,0.032046244
12,0.990919
13,0.48572135
14,0.21996541
15,0.5081647
16,0.89895743
17,0.0420016
18,0.13725513
19,0.0046439595
20,0.029636413
