,SBS1,SBS2,SBS3,SBS4,SBS5,SBS6,SBS7a,SBS7b,SBS7c,SBS7d,SBS8,SBS9,SBS10a,SBS10b,SBS11,SBS12,SBS13,SBS14,SBS15,SBS16,SBS17a,SBS17b,SBS18,SBS19,SBS20,SBS21,SBS22,SBS23,SBS24,SBS25,SBS26,SBS27,SBS28,SBS29,SBS30,SBS31,SBS32,SBS33,SBS34,SBS35,SBS36,SBS37,SBS38,SBS39,SBS40,SBS41,SBS42,SBS43,SBS44,SBS45,SBS46,SBS47,SBS48,SBS49,SBS50,SBS51,SBS52,SBS53,SBS54,SBS55,SBS56,SBS57,SBS58,SBS59,SBS60,SBS84,SBS85,SBS86,SBS87,SBS88,SBS89,SBS90,Unknown,Classification
TCGA-A7-A6VW-01A-21D-A33E-09,0.034380764,0,0.38947672,0,0.44110626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011750107,0,0,0.021301202,0.034020502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067964494,0.9999826
TCGA-A7-A6VX-01A-12D-A33E-09,0.027656464,0.055657268,0,0,0.19972716,0,0,0,0,0,0,0,0,0,0,0,0.07170733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62400454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021247208,0.9896339
TCGA-A7-A6VY-01A-12D-A33E-09,0.021049058,0.024676079,0.56908107,0,0.3100163,0,0,0,0,0,0,0,0,0,0,0,0.04256391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014917123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176965,0.991121
TCGA-A8-A06N-01A-11W-A019-09,0.2145281,0,0,0,0.26248208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021497736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48730072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014191389,0.999997
TCGA-A8-A06O-01A-11W-A019-09,0.19940497,0,0,0,0.26531768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51643074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018846631,0.9999727
TCGA-A8-A06P-01A-11W-A019-09,0.06497945,0.016332284,0,0,0.29972163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013115307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55336356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05248785,0.99879175
TCGA-A8-A06Q-01A-11W-A050-09,0,0.49426976,0,0,0.08907905,0,0,0,0,0,0,0,0,0,0,0,0.40637985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010271311,0.99968076
TCGA-A8-A06R-01A-11D-A015-09,0.06894764,0.070422865,0.01281501,0,0.7952318,0,0,0,0,0,0,0,0,0,0,0,0.029789245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022793412,0.9997422
TCGA-A8-A06T-01A-11W-A019-09,0.023276264,0.05173217,0.025459956,0,0.8323929,0,0,0,0,0,0,0,0,0,0,0,0.04219116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135003915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011447191,0.999413
TCGA-A8-A06U-01A-11W-A019-09,0.04801303,0.02250987,0,0,0.2710779,0,0,0,0,0,0,0,0,0,0,0,0.035988577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6126466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009764075,0.9999716
TCGA-A8-A06X-01A-21W-A019-09,0.02704379,0,0.7296325,0,0.032469004,0,0,0,0,0,0.01608803,0,0,0,0,0,0,0,0,0,0,0,0.018670553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14745322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028642893,0.9703437
TCGA-A8-A06Y-01A-21W-A019-09,0.037726,0.013368104,0,0,0.21697986,0,0,0,0,0,0,0,0,0,0,0,0.012208423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69844544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021272182,0.99997497
TCGA-A8-A06Z-01A-11W-A019-09,0.03398783,0,0,0,0.15366907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7828416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029501498,0.99995315
TCGA-A8-A075-01A-11D-A099-09,0.03541873,0.11292594,0.45913592,0,0.28935257,0,0,0,0,0,0,0,0,0,0,0,0.06816972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034997106,0.99987113
TCGA-A8-A076-01A-21W-A019-09,0.1823563,0.036902454,0.01357895,0,0.5535754,0,0,0,0,0,0,0,0,0,0,0,0.046427608,0,0,0,0,0,0.016966438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14003836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010154486,0.99931693
TCGA-A8-A079-01A-21W-A019-09,0.1660712,0.012107051,0,0,0.23105901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016052041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5542051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020505548,0.9999709
TCGA-A8-A07B-01A-11W-A019-09,0.026724849,0.1877608,0,0,0.5230683,0,0,0,0,0,0,0,0,0,0,0,0.23786934,0,0,0,0,0,0.011986663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012589991,0.9886658
TCGA-A8-A07C-01A-11D-A045-09,0.031091103,0,0.08986346,0,0.06287271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7861537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030019045,0.9995541
TCGA-A8-A07E-01A-11W-A050-09,0.02585688,0.07782078,0,0,0.72675705,0,0.058878366,0.023441961,0,0.011527085,0,0,0,0,0,0,0.020277046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055440843,0.9548435
TCGA-A8-A07F-01A-11W-A019-09,0.110810034,0,0,0,0.57938284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2591474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050659716,0.999918
TCGA-A8-A07G-01A-11W-A050-09,0.04741933,0.07919139,0.02695941,0,0.72089213,0,0,0,0,0,0,0,0,0,0,0,0.033026695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017888874,0,0,0,0,0,0,0,0,0,0.0331908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041431427,0.9975048
TCGA-A8-A07I-01A-11W-A019-09,0.09021639,0.020229762,0,0,0.23103403,0,0,0,0,0,0,0,0,0,0,0,0.02483794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61601406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01766777,0.99999654
TCGA-A8-A07J-01A-11W-A019-09,0.05602956,0.0459802,0.036581874,0,0.69844407,0,0,0,0,0,0,0,0,0,0,0,0.021160025,0,0,0,0,0,0.024456713,0,0,0,0,0,0,0,0,0,0,0,0.01918294,0,0,0,0,0,0.035394862,0,0,0,0.036829147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025940537,0.65993947
TCGA-A8-A07L-01A-11W-A019-09,0.028053306,0,0.027574878,0,0.08736696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015194893,0.9972173
TCGA-A8-A07P-01A-11W-A019-09,0.14649527,0.01768857,0,0,0.7488414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054589342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03238541,0.9999566
TCGA-A8-A07U-01A-11W-A050-09,0.05056004,0.18146524,0,0,0.46779305,0,0,0,0,0,0,0,0,0,0,0,0.27115798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017726421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011297286,0.9995832
TCGA-A8-A07W-01A-11W-A019-09,0.03501186,0.0159578,0.63370776,0,0.2718,0,0,0,0,0,0,0,0,0,0,0,0.019281926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024240613,0.9857044
TCGA-A8-A07Z-01A-11W-A019-09,0.042629704,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20259129,0,0,0,0.13840856,0,0,0,0,0,0,0,0.06209172,0,0,0,0,0,0,0.03762845,0,0,0,0.25444955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106951326,0,0,0,0.076529875,0,0.07075989,0,0,0,0,0,0,0,0.007959604,0.002464016
TCGA-A8-A081-01A-11W-A019-09,0.054529987,0.10844898,0,0,0.330579,0,0,0,0,0,0,0,0,0,0,0,0.13765912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3523045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01647842,0.9999969
TCGA-A8-A082-01A-11W-A019-09,0.23690121,0.01407085,0,0,0.2931872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44096112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014879584,0.9999658
TCGA-A8-A083-01A-21W-A019-09,0,0.035669293,0,0,0,0,0.026145386,0,0,0.04802273,0,0,0.040547512,0,0,0,0,0,0,0.5564401,0,0,0,0.014083335,0,0.05500814,0.01554249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059049215,0,0,0,0,0.010189601,0,0.08852109,0,0,0,0,0,0,0,0.037237085,0,0,0,0,0.012407759,0,0,0,0,0.0011361837,6.6598494E-07
TCGA-A8-A084-01A-21W-A019-09,0.07207414,0.11277383,0,0,0.73168236,0,0,0,0,0,0,0,0,0,0,0,0.04909674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010278264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024094641,0.98470044
TCGA-A8-A085-01A-11W-A019-09,0.0149452835,0.015827393,0.8117977,0,0.11590748,0,0,0,0,0,0,0,0,0,0,0,0.032166615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009355545,0.9676523
TCGA-A8-A086-01A-11W-A019-09,0.06206162,0,0,0,0,0,0,0.06490406,0,0,0,0,0,0,0,0,0.010307372,0,0.17541254,0,0.015920524,0.11739228,0,0,0.16785194,0,0,0,0,0,0,0,0,0,0,0.02998861,0,0,0,0,0,0,0,0,0,0,0.13143946,0.10120733,0,0.035856932,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07934432,0,0,0,0,0,0,0,0,0.00831306,0.45907176
TCGA-A8-A08A-01A-11W-A019-09,0.10995041,0,0.011786719,0,0.8573655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020897388,0.994925
TCGA-A8-A08B-01A-11W-A019-09,0.027948635,0.30550247,0,0,0,0,0,0.028599242,0,0,0,0,0,0.03816089,0.05604149,0,0.025818028,0,0,0.07128025,0,0,0,0.02659533,0,0,0,0,0,0,0,0,0,0,0.057339724,0,0,0.035256468,0,0.035373747,0,0,0,0.04108544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18051514,0,0,0,0,0.048156094,0,0,0,0,0.022327006,0.11957415
TCGA-A8-A08F-01A-11W-A019-09,0,0.01704718,0,0,0,0,0,0,0,0,0,0.036970764,0,0,0,0,0.057967853,0,0,0,0,0.027003936,0,0,0.08974193,0.022378035,0.010338666,0,0,0.07334725,0,0.032151304,0,0,0.07028976,0,0.02578708,0.017996801,0.045070667,0,0,0,0.029626753,0.13511033,0,0,0,0.010650414,0,0,0.035223093,0,0,0,0,0.10113851,0.020416675,0,0,0,0.018028839,0.07578387,0,0,0,0,0.018437292,0.019148286,0,0,0,0,0.010344744,0.010651366
TCGA-A8-A08H-01A-21W-A019-09,0,0.5943518,0,0.019650035,0,0,0,0.023776919,0,0,0,0,0,0,0,0,0,0.02769008,0,0,0,0,0,0.062266033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035802707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20961466,0,0,0,0,0.015140116,0,0,0,0,0.011707664,3.4842474E-06
TCGA-A8-A08I-01A-11W-A019-09,0.042154435,0.0161769,0.08591106,0,0.776221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01732728,0,0,0,0,0,0,0,0,0,0.025653277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036556065,0.99981016
TCGA-A8-A08J-01A-11W-A019-09,0.038444523,0.017249238,0,0,0,0,0.110172756,0,0,0.056532748,0,0,0.018453877,0.025196277,0,0,0.018154236,0,0,0.06424148,0,0.078407235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07848718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083747424,0,0.014894465,0,0,0,0.37489837,0,0,0,0,0.021120185,0,0,0,0,5.9604645E-08,0.008784388
TCGA-A8-A08L-01A-11W-A019-09,0.015734917,0.13496794,0.459019,0,0.100435,0,0,0,0,0,0,0,0,0,0,0,0.28301182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0068312883,0.9940817
TCGA-A8-A08O-01A-21W-A071-09,0.0802537,0.013445754,0.013641469,0,0.79629123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026810888,0.014915269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054641664,0.9999621
TCGA-A8-A08P-01A-11W-A019-09,0.047684427,0.066522524,0.023917234,0,0.7185992,0,0,0,0,0,0,0,0,0,0,0,0.060313664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063509755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019453168,0.98856807
TCGA-A8-A08R-01A-11W-A050-09,0.022361172,0.03423113,0.6860105,0,0.17142935,0,0,0,0,0,0,0,0,0,0,0,0.075782076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010185778,0.70543975
TCGA-A8-A08S-01A-11W-A050-09,0.15923378,0.01130214,0,0,0.47005203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33473197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024680078,0.99999285
TCGA-A8-A08T-01A-21W-A019-09,0.055294134,0.018677475,0.018727621,0,0.7652218,0,0,0,0,0,0,0,0,0,0,0,0.013030237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09938287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029665887,0.9999814
TCGA-A8-A08X-01A-21W-A019-09,0.100171894,0,0.016260758,0,0.5829956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23740622,0.020671634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04249394,0.99082804
TCGA-A8-A08Z-01A-21W-A019-09,0.04865972,0.011375948,0,0,0.25136328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011452592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63575536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413931,0.988851
TCGA-A8-A090-01A-11W-A019-09,0.05890363,0.0350031,0,0,0.4153056,0,0,0,0,0,0,0,0,0,0,0,0.013256136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43337622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04415536,0.66778255
TCGA-A8-A092-01A-11W-A019-09,0.035001673,0.35172278,0,0,0.20483287,0,0,0,0,0,0,0,0,0,0,0,0.24263445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16056065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005247593,0.9999901
TCGA-A8-A093-01A-11W-A019-09,0.041121367,0.43648037,0,0,0.30519634,0,0,0,0,0,0,0,0,0,0,0,0.21264717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045547485,0.9934495
TCGA-A8-A094-01A-11W-A019-09,0.020973042,0.2694901,0,0,0.3802812,0,0,0,0,0,0,0,0,0,0,0,0.32319018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006065488,0.999371
TCGA-A8-A095-01A-11W-A019-09,0.011158671,0.39504957,0,0,0.0565036,0,0,0,0,0,0,0,0,0,0,0,0.53521717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002071023,0.99991775
TCGA-A8-A096-01A-11W-A019-09,0.1239849,0,0,0,0.76859707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018118061,0,0,0.05579536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033504605,0.520457
TCGA-A8-A097-01A-11W-A050-09,0.018666469,0.035495088,0.682386,0,0.19504176,0,0,0,0,0,0,0,0,0,0,0,0.051045608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017365098,0.999503
TCGA-A8-A099-01A-11W-A019-09,0.09985843,0.057440028,0.049733672,0,0.53415465,0,0,0,0,0,0,0,0,0,0,0,0.065695345,0,0,0,0,0,0.046327725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13155971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015230417,0.9999987
TCGA-A8-A09A-01A-11W-A019-09,0.025124013,0,0.080841154,0,0.013376391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82479686,0.019582998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036278605,0.6041826
TCGA-A8-A09B-01A-11W-A019-09,0.060489032,0.06157522,0.027175734,0,0.7462492,0,0,0,0,0,0.019338747,0,0,0,0,0,0.050730858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017115887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017325282,0.99768615
TCGA-A8-A09C-01A-11W-A019-09,0.015451416,0,0,0,0.92337734,0,0,0,0,0,0,0,0,0,0,0.010378034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017594688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033198476,0.9452416
TCGA-A8-A09D-01A-11W-A019-09,0.02216593,0.023931472,0.038317148,0.0158565,0.7954496,0,0,0,0,0,0,0,0,0,0,0,0.010916517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078201115,0.85631806
TCGA-A8-A09E-01A-11W-A019-09,0.08492803,0,0.22714439,0,0.57725257,0,0,0,0,0,0.017142816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017877715,0,0,0,0,0,0,0,0,0,0.033452906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010175247,0,0,0,0,0,0,0,0,0,0.03202629,0.99866533
TCGA-A8-A09G-01A-21W-A019-09,0,0.34876773,0,0,0.11971377,0,0,0,0,0,0,0,0,0,0,0,0.52346104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008057475,0.99974006
TCGA-A8-A09I-01A-22W-A050-09,0.04173565,0.22660074,0,0,0.37805095,0,0,0,0,0,0,0,0,0,0,0,0.3370775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011017178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055179596,0.9999939
TCGA-A8-A09K-01A-11W-A019-09,0.03399097,0.0129649,0.015212094,0,0.8191096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053273022,0.99390185
TCGA-A8-A09M-01A-11W-A019-09,0,0.037347667,0,0,0,0,0,0,0,0.017712906,0.01679514,0,0.07704287,0,0,0,0,0,0,0,0.03959677,0,0,0.022446325,0,0.08227774,0,0,0,0,0,0,0.015847519,0,0,0,0,0.01001165,0,0,0,0,0.023573546,0.033916313,0,0,0,0,0,0,0,0,0,0,0.05050248,0.13544558,0,0,0,0.036546394,0,0,0.06778107,0.016713196,0,0.1234273,0,0.14166889,0.023654725,0,0,0,0.027691841,0.13200516
TCGA-A8-A09N-01A-11W-A019-09,0.030919971,0.2589246,0,0,0.41319287,0,0,0,0,0,0,0,0,0,0,0,0.29296187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040006638,0.9999993
