bin,cancer_type,SBS1,SBS2,SBS3,SBS4,SBS5,SBS6,SBS7a,SBS7b,SBS7c,SBS7d,SBS8,SBS9,SBS10a,SBS10b,SBS11,SBS12,SBS13,SBS14,SBS15,SBS16,SBS17a,SBS17b,SBS18,SBS19,SBS20,SBS21,SBS22,SBS23,SBS24,SBS25,SBS26,SBS27,SBS28,SBS29,SBS30,SBS31,SBS32,SBS33,SBS34,SBS35,SBS36,SBS37,SBS38,SBS39,SBS40,SBS41,SBS42,SBS43,SBS44,SBS45,SBS46,SBS47,SBS48,SBS49,SBS50,SBS51,SBS52,SBS53,SBS54,SBS55,SBS56,SBS57,SBS58,SBS59,SBS60,SBS84,SBS85,SBS86,SBS87,SBS88,SBS89,SBS90,Unknown,Classification
2,EOPC-DE,0.3743464,0,0,0,0.31154686,0,0,0,0,0,0.016592834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16645929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061856467,0,0,0,0,0,0,0,0,0,0.06919819,0.987936
2,ESAD-UK,0.032662414,0.037653908,0,0,0.04801739,0,0,0,0,0,0,0,0,0,0,0,0.010801564,0,0,0,0.29809105,0.5014265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010026058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06132108,0.9999697
2,GACA-CN,0.06334204,0,0,0,0.07912627,0.013627709,0,0,0,0,0,0,0,0,0,0,0,0.012583652,0,0,0.1859127,0.29621345,0.025083449,0,0.025659345,0,0,0,0,0,0.018381635,0,0.017386528,0,0,0,0,0,0.021691639,0,0,0.12965576,0,0,0,0.012658104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02907726,0,0,0,0,0,0,0,0,0,0,0,0.06960046,0.9995363
2,GBM-US,0.43240836,0,0,0,0.39608604,0,0,0,0,0,0.12419221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011170191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036143184,0.974045
2,HNSC-US,0.022323912,0.18640555,0.01920387,0.35895112,0.14795464,0,0,0,0,0,0.01755309,0,0,0,0,0,0.20721814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010356066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030033588,0.9999331
2,KICH-US,0.3796677,0,0,0,0.16230112,0.015764348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39215004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050116777,0.99519366
2,KIRC-US,0.07319034,0,0,0.028507141,0.045097835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8351376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018067062,0.9998872
2,KIRP-US,0.05741805,0,0,0,0.06083827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85511816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026625514,0.99992573
2,LAML-KR,0.18319076,0,0,0,0.06737718,0.02414863,0.011598935,0,0,0,0.017605055,0,0,0,0,0.033454515,0,0.010579805,0,0,0.01028457,0,0.14899383,0.062410243,0.012694594,0,0,0,0,0,0,0,0,0.029125024,0,0.2053808,0.042699404,0,0,0,0,0,0,0.046901185,0,0,0,0,0,0,0,0,0,0,0,0.01616725,0,0,0,0,0,0,0,0,0,0,0,0,0.011591359,0,0,0,0.06579679,0.4466163
2,LGG-US,0.26314768,0,0,0,0.60064816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06987384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06633031,0.98843527
2,LICA-FR,0,0,0,0.37690356,0.32503003,0,0,0,0,0,0,0,0,0,0,0.11934903,0,0,0,0.015579109,0,0,0,0,0,0,0.056677077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010436409,0,0.061550792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034474015,0.9904455
2,LIHC-US,0.012177438,0,0,0.1532361,0.3014305,0,0,0,0,0,0.023155613,0,0,0,0,0.022795465,0,0,0,0,0,0,0,0,0,0,0.1627003,0,0,0,0,0,0,0,0,0,0,0,0,0.017158575,0,0,0.020211367,0,0.2386617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04847288,0.9973767
2,LINC-JP,0.013892934,0,0,0.13028099,0.3399844,0,0.012708469,0,0,0,0,0,0,0,0,0.21256645,0,0,0,0,0,0,0,0,0,0,0.10402579,0,0,0,0,0,0,0,0,0,0,0,0,0.041991998,0,0,0,0,0.10054864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044000328,0.99732864
2,LIRI-JP,0.012760452,0,0,0.14611422,0.33157,0,0.013786033,0.010295849,0,0,0,0,0,0,0,0.23669058,0,0,0,0,0,0,0,0,0,0,0.1246617,0,0,0,0,0,0,0,0,0,0,0,0,0.029195974,0,0,0,0,0.05518426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03974092,0.99680185
2,LUAD-US,0,0.030556645,0,0.8189667,0.016334882,0,0,0,0,0,0,0,0,0,0,0,0.04255217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07555889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016030729,0.9996165
2,LUSC-US,0,0.037510835,0,0.7450926,0.10311225,0,0,0,0,0,0,0,0,0,0,0,0.061498635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02747846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025307298,0.99972934
2,MALY-DE,0.03929943,0.016043495,0.015655933,0,0.114741705,0.026459271,0,0,0,0,0.05132252,0.52240396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04433236,0,0.016049953,0.02240993,0,0,0.011546091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027852137,0,0,0,0,0,0,0,0,0,0,0,0.09188318,0.9989868
2,ORCA-IN,0.06865755,0.21895322,0,0,0.361671,0,0,0,0,0,0,0,0,0,0,0,0.22164343,0,0,0,0,0,0.10299639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026078403,0.99992967
2,OV-AU,0.057181418,0,0.06288421,0,0.29207382,0,0,0,0,0,0.46882108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013530243,0.042338908,0.016924493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046245813,0.999908
2,OV-US,0.050253626,0,0.055638473,0,0.13911457,0,0,0,0,0,0.55740476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14875351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04883504,0.99989116
2,PACA-AU,0.2756478,0.03419664,0,0,0.29909068,0,0,0,0,0,0.14424318,0,0,0,0,0,0.01337814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012024204,0,0,0,0,0,0,0.06836782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1530515,0.9991829
2,PACA-CA,0.32550624,0,0.012259726,0,0.2735966,0.0150787,0,0,0,0,0.09861288,0.010793468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017477008,0,0,0,0,0,0,0.067921385,0,0,0,0,0,0,0,0,0,0,0.019960478,0,0,0,0,0,0.016676674,0,0,0,0,0,0,0,0,0,0.14211679,0.9987406
2,PAEN-AU,0.06045615,0.03643511,0,0,0.38980564,0,0,0,0,0,0.19183539,0,0,0,0,0,0.012911639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055685043,0,0,0,0,0,0.019119695,0,0,0,0.15073352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083017826,0.99917716
2,PAEN-IT,0.056663755,0.024789633,0.02215448,0,0.15131041,0,0,0,0,0,0.025014004,0.022421772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030711103,0,0,0,0,0,0.52683794,0,0,0,0.07988074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06021613,0.9903048
2,PBCA-DE,0.33274338,0,0,0,0.40082997,0,0,0,0,0,0.021643864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010088018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14685324,0,0.012739191,0,0,0,0,0,0,0,0.07510233,0.9781942
2,PRAD-CA,0.24570975,0,0,0,0.18713012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39016306,0.011004981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083235756,0,0.0151453735,0,0,0,0,0,0,0,0.06761104,0.9948119
2,PRAD-UK,0.2934488,0,0,0,0.3219163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2101302,0.013653419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088001065,0,0.014589405,0,0,0,0,0,0,0,0.058260858,0.99688125
2,PRAD-US,0.25606713,0,0,0,0.3277028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32888955,0.010667435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020895714,0,0.010214192,0,0,0,0,0,0,0,0.04556316,0.9964665
2,READ-US,0,0,0,0,0.08127835,0,0,0,0,0,0,0,0.61175877,0.16515999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114457384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027345538,0.998587
2,RECA-EU,0.03576956,0,0,0.013134886,0.032529622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010091351,0,0.62493473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024016798,0.9973144
2,SARC-US,0.07309632,0.025721138,0.015270494,0,0.2141601,0,0,0,0,0,0.53506875,0,0,0,0,0,0.014668267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061860338,0.014480402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045674145,0.999856
2,SKCM-US,0,0,0,0,0,0,0.7882772,0.18070993,0.012052908,0.012783647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0061763525,0.99826753
2,STAD-US,0.053316433,0,0,0,0.15251778,0.15014565,0.024003543,0,0,0,0,0,0.015445559,0,0,0,0,0.05546515,0,0,0.04189459,0.10030802,0,0,0.08332904,0,0,0,0,0,0.1009185,0,0,0,0,0,0,0,0.035132077,0,0,0.02197675,0,0,0,0.034273896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028021444,0,0,0,0,0,0,0,0,0,0,0,0.10325158,0.9660977
2,THCA-US,0.15315703,0.048265617,0,0,0.5529266,0,0,0,0,0,0.14930286,0,0,0,0,0,0.02190731,0,0,0,0,0,0,0,0,0,0,0.015488963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058951616,0.9995697
2,UCEC-US,0.04512788,0.015451028,0,0,0,0.09910863,0,0,0,0,0,0,0.08944427,0.014153977,0.04181114,0,0.019552538,0.14701074,0.12922946,0.012047829,0,0,0,0,0,0.02351028,0,0,0,0,0,0,0.02339295,0,0.014537539,0.011450572,0.032044277,0,0,0,0,0,0,0.014112145,0,0,0,0,0.18988337,0,0.02725294,0,0,0,0.01688391,0,0,0,0,0,0,0,0,0.011305378,0,0,0,0,0,0,0,0,0.022689164,0.012946278
3,BLCA-US,0.028815972,0.26216754,0,0,0.42394966,0,0,0,0,0,0,0,0,0,0,0,0.269027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016039789,0.99995136
3,BOCA-UK,0.05277709,0.039442677,0.018852083,0.0133531215,0.25944307,0,0,0,0,0,0.17292246,0,0,0,0,0,0.020269966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014287933,0,0.31084698,0.033078067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06472653,0.9998338
3,BRCA-EU,0.079510726,0.3054454,0,0,0.26593292,0,0,0,0,0,0,0,0,0,0,0,0.22229066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11514193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011678398,0.9999906
3,BRCA-UK,0.058536794,0.21809146,0.08083927,0,0.279672,0,0,0,0,0,0.032703485,0,0,0,0,0,0.26867875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018918216,0.99998105
3,BRCA-US,0.058834255,0.1891103,0.034191456,0,0.17530756,0,0,0,0,0,0.07922718,0,0,0,0,0,0.23919907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2027077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021422505,0.9999889
3,BTCA-SG,0.17201783,0.11549067,0,0,0.41490778,0,0,0,0,0.010004381,0.011387003,0,0,0,0,0,0.047476754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03778968,0,0.11195602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078969836,0.99985075
3,CESC-US,0.096430324,0.2874107,0,0,0.3811699,0,0,0,0,0,0,0,0,0,0,0,0.22764526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007343769,0.9999505
3,CLLE-ES,0.18026386,0,0,0,0.6171612,0,0,0,0,0,0.038889352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02833356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02541555,0,0,0,0,0,0.014576326,0,0,0,0,0,0,0,0,0,0.09536016,0.99646133
3,CMDI-UK,0.17400838,0,0,0,0.6279168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053721283,0,0,0,0,0,0,0,0,0.05021854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011153249,0,0.03285858,0,0,0,0,0,0,0,0.050123215,0.58145815
3,COAD-US,0,0,0,0,0.16217181,0,0,0,0,0,0,0,0.49577105,0.186823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1053946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049839497,0.9773812
3,DLBC-US,0.04771047,0,0.02089437,0,0.38147599,0.02012108,0,0,0,0,0,0.19519712,0,0,0,0,0,0,0,0,0.038694456,0.094802834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04092917,0,0.01743242,0.06591389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028706301,0,0,0,0,0,0,0,0,0,0,0,0.04812193,0.99954563
3,EOPC-DE,0.279444,0,0,0,0.33141533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34394482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013279112,0,0,0,0,0,0,0,0,0,0.031916678,0.9974744
3,ESAD-UK,0.058933843,0.05263958,0,0,0.12222952,0,0,0,0,0,0,0,0,0,0,0,0.019759413,0,0,0,0.22175539,0.42350614,0.01760745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01015044,0,0,0,0.022889776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050528467,0.99998736
3,GACA-CN,0.10937444,0,0,0,0.21242422,0.021482764,0,0,0,0,0,0,0,0,0,0,0,0.01790956,0,0,0.10098662,0.18868427,0.019312322,0,0.021518877,0,0,0,0,0,0.027551536,0,0.0136348,0,0,0,0,0,0.025533045,0,0,0.15662773,0,0,0,0.020192139,0,0,0.015413165,0,0,0,0,0,0,0,0,0,0,0,0.015442993,0,0,0,0,0,0,0,0,0,0,0,0.033911586,0.9988263
3,GBM-US,0.45801076,0,0,0,0.39784336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12247853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021667361,0.99460936
3,HNSC-US,0.02863247,0.21975668,0,0.11482169,0.34478346,0,0,0,0,0,0.015134341,0,0,0,0,0,0.2488395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028031945,0.9999484
3,KICH-US,0.4791313,0,0,0,0.28167042,0.05006504,0,0,0,0,0.010436818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105535276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073161125,0.9954717
3,KIRC-US,0.054835044,0,0,0,0.07053427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86575264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008878052,0.9998801
3,KIRP-US,0.03888409,0,0,0,0.12817013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8094458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023499966,0.99985135
3,LAML-KR,0.19684812,0,0,0,0.5475695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060210437,0,0,0.016874908,0,0,0,0,0,0,0,0,0,0.107788906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017951874,0,0,0,0,0,0,0,0.05275619,0.5631367
3,LGG-US,0.26866785,0,0,0,0.6463457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035830144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04915631,0.9429532
3,LICA-FR,0,0,0,0.20377606,0.3600405,0,0,0,0,0,0,0,0,0,0,0.21280469,0,0,0,0.03873981,0,0,0,0.015597884,0,0,0.10368216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034890555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030468404,0.99399674
3,LIHC-US,0.01322427,0,0,0.051941827,0.32630494,0,0.015318672,0.018347617,0,0,0.012018661,0,0,0,0,0.07719738,0,0,0,0,0,0,0,0,0,0,0.16994117,0,0,0,0,0,0,0,0,0,0,0,0,0.03719303,0,0,0.015762009,0,0.2285363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03421414,0.99776745
3,LINC-JP,0.014094866,0,0,0.061612528,0.3793054,0,0,0,0,0,0,0,0,0,0,0.2840782,0,0,0,0.024319587,0,0,0,0,0,0,0.05635822,0,0,0,0,0,0,0,0,0,0,0,0,0.06429018,0,0,0,0,0.085216515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030724466,0.9985013
3,LIRI-JP,0.012506663,0,0,0.12241859,0.28205162,0,0,0,0,0,0,0,0,0,0,0.2938849,0,0,0,0.020367987,0,0,0,0,0,0,0.06560208,0,0,0,0,0,0,0,0,0,0,0,0,0.01703599,0,0,0,0,0.15485324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03127891,0.9985049
3,LUAD-US,0,0.048735242,0,0.7994081,0.05124957,0,0,0,0,0,0,0,0,0,0,0,0.06579239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016777815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018036902,0.9999161
3,LUSC-US,0,0.044979233,0,0.57931733,0.26591322,0,0,0,0,0,0,0,0,0,0,0,0.07608054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033709645,0.99988294
3,MALY-DE,0.048919808,0.014257064,0,0,0.39857367,0.030419245,0,0,0,0,0,0.17234671,0.014023555,0,0,0,0,0,0,0,0.014133709,0.034638032,0,0,0,0,0,0,0,0,0.015302061,0,0,0,0,0,0,0,0.06487708,0,0,0.053899635,0,0,0,0.013702127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020084698,0,0,0,0,0,0,0,0,0,0,0,0.104822576,0.9989091
3,ORCA-IN,0.073082544,0.24748358,0,0,0.43187615,0,0,0,0,0,0,0,0,0,0,0,0.22325869,0,0,0,0,0,0.017671486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0066275597,0.99991393
3,OV-AU,0.056565356,0.018034024,0.10544426,0,0.25408348,0,0,0,0,0,0.19971351,0.01740457,0,0,0,0,0.021900708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014561233,0.2899972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022295654,0.9999143
3,OV-US,0.051371094,0,0.15035665,0,0.15346926,0,0,0,0,0,0.28921372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3171474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038441896,0.99991
3,PACA-AU,0.2801964,0.039685287,0,0,0.41048,0,0,0,0,0,0.054339767,0,0,0,0,0,0.013838587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011300053,0,0.081348985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1088109,0.99947804
3,PACA-CA,0.31581035,0,0,0,0.38901004,0.030756518,0,0,0,0,0.053643055,0.01933436,0,0.010085734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022982355,0,0,0,0,0,0,0.021730747,0,0,0,0,0,0,0,0,0,0,0.014612291,0,0,0,0,0,0.010634764,0,0,0,0,0,0,0,0,0,0.11139977,0.99877304
3,PAEN-AU,0.0999631,0.04126716,0.031869292,0,0.51114583,0,0,0,0,0,0,0,0,0,0,0,0.013037891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1821424,0,0,0,0,0,0.057989746,0,0,0,0.03979096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022793591,0.9997371
3,PAEN-IT,0.030715192,0.016518831,0.015010747,0,0.15001145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021024985,0,0,0,0,0,0.73594207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03077674,0.99233717
