chrom	AVG_normBinCnt	STD_normBinCnt	IQR_normBinCnt	Q25	Q75	binFrac_0.1	outlierBinCnt_total	outlierBinCnt_upper	outlierBinCnt_lower	Gini	CoV
1	116.968388270408	71.2583069153101	30.0727023837146	93.9483909276772	124.021093311392	0	158	158	0	0.166910765990717	0.609209958083501
2	119.843376186082	412.553345394816	30.2068954102522	92.3954041246128	122.602299534865	0	158	157	1	0.198931337113536	3.44243760918617
3	109.612004489563	30.5956984649167	28.5559058174413	93.0618994357272	121.617805253168	0	82	76	6	0.122749170749605	0.279127259896336
4	110.549426426386	47.5518301172118	30.4275634320927	91.4111008026513	121.838664234744	0	89	87	2	0.141865263904026	0.430140903072674
5	111.260213255377	76.5085007670558	29.7750374341529	91.3468056500516	121.121843084204	0	94	90	4	0.147512943264017	0.687653731091139
6	112.695482892494	119.83148913755	29.4741589357126	92.5709094096604	122.045068345373	0	83	79	4	0.147277903314755	1.06332113818496
7	115.350524977459	65.5551177830434	29.7747803285219	92.7742492819661	122.549029610488	0	129	126	3	0.166859402253355	0.568312262088565
8	114.674208426117	86.8875933182959	30.2028586206201	92.4676253510419	122.670483971662	0	85	84	1	0.16355695874111	0.757690805202084
9	125.148452926839	137.740548386995	30.66718997335	94.236291830463	124.903481803813	0	86	85	1	0.220995250224651	1.10061726825754
10	114.576904063569	74.2873214732057	30.0816218574364	91.7925062778413	121.874128135278	0	101	99	2	0.169428750572015	0.648362094266309
11	119.239105855126	72.3938752965912	30.6974286775891	97.4158620564672	128.113290734056	0	107	103	4	0.154865322872104	0.607131987257176
12	113.329032568693	40.1052254724504	30.0662001875668	94.1346649152982	124.200865102865	0	71	67	4	0.13975762589307	0.353883065649052
13	107.357731821503	40.0695695580194	27.5128679753158	89.7156786754452	117.228546650761	0	56	53	3	0.13782381285305	0.37323412928135
14	114.086676426921	120.84296681915	30.1350419676744	89.7341837676161	119.86922573529	0	55	54	1	0.187641298794633	1.05922067855625
15	118.442146920946	98.7858817643644	29.1657723952582	91.4418221401753	120.607594535434	0	73	73	0	0.198674389264686	0.834043322688996
16	130.007582972287	338.397755294193	31.9198847741129	90.3777637313121	122.297648505425	0	87	83	4	0.27517620462355	2.60290782704827
17	114.33534155247	89.2666819896445	30.2044258643663	89.2219366428077	119.426362507174	0	67	67	0	0.183645956756431	0.780744438050056
18	109.631718064172	34.3515583325111	25.7712360115491	93.2194415130571	118.990677524606	0	49	49	0	0.128123720664607	0.313335948200717
19	119.035106072071	76.1755958231466	34.8947398914318	90.5944245695182	125.48916446095	0	51	51	0	0.19650221214395	0.639942268602886
20	110.258138588092	34.9315463461035	29.4408895710963	91.6794422498732	121.12033182097	0	47	47	0	0.13797483245853	0.316816035472923
21	126.011101278858	103.493946097025	33.2332796212157	89.8494289092543	123.08270853047	0	50	50	0	0.246122473092568	0.821308162905399
22	144.773957151656	326.732992107854	36.2466518057497	92.111606477392	128.358258283142	0	43	43	0	0.327075061185743	2.25684921885219
X	123.012212797309	60.1914694136304	37.6457060461618	97.3141194035282	134.95982544969	0	102	100	2	0.1731840333696	0.489312955558403
Y	12.2080044112372	84.6560538347611	2.41121368063922	0.598875638328107	3.01008931896733	0.0133928571428571	38	38	0	0.884736856272979	6.934471104617
Total	115.438379677236	155.006284767301	30.5373359646755	92.3701329395285	122.907468904204	6e-05	2174	1916	258	0.17479337963825	1.34276213162985
