,Classification
229,0.7381757
230,0.44277576
231,0.9949846
232,0.9667671
233,0.8766896
234,0.98172265
235,0.98279136
236,0.4830759
237,0.9976782
238,0.9584196
239,0.99567163
240,0.789562
241,0.91998863
242,0.9999397
243,0.9974974
244,0.92422915
245,0.8984146
246,0.9589659
247,0.99503136
248,0.68735725
249,0.19445324
250,0.9983132
251,0.98074955
252,0.97370267
253,0.9812029
254,0.43887487
255,0.973502
256,0.9993783
257,0.47525683
258,0.9929525
259,0.99921286
260,0.9999161
261,0.970852
262,0.7891822
263,0.6920905
264,0.96250737
265,0.99933296
266,0.043584347
267,0.9996861
268,0.9787321
269,0.9635841
270,0.9817848
271,0.9152204
272,0.4002967
273,0.9931606
274,0.97855663
275,0.96064305
276,0.8918285
277,0.973782
278,0.856653
279,0.99590516
280,0.9429883
281,0.9772307
282,0.99416614
283,0.9812547
284,0.9691124
285,0.994068
286,0.95463514
287,0.9329107
288,0.9619747
289,0.012393096
290,0.8888879
291,0.9928814
292,0.59155256
293,0.9873819
294,0.95583296
295,0.9987595
296,0.9967713
297,0.90948474
298,0.9538587
299,0.99681693
300,0.9926709
301,0.006168837
302,0.97925603
303,0.99476707
304,0.98910517
305,0.844707
306,0.9690694
307,0.4621647
308,0.9490822
309,0.99970156
310,0.98577476
311,0.9849932
312,0.93636465
313,0.8954827
314,0.9965438
315,0.9895886
316,0.99048096
317,0.97953004
318,0.9768828
319,0.98685455
320,0.9955466
321,0.786518
322,0.85163426
323,0.9859811
324,0.99747807
325,0.059941206
326,0.84671193
327,0.9923786
328,0.9695423
329,0.9711731
330,0.9879987
331,0.902018
332,0.99668247
333,0.999148
334,0.95807517
335,0.9942516
336,0.9534659
337,0.94368327
338,0.99208766
339,0.98685396
340,0.9965618
341,0.99391514
342,0.84974146
343,0.9987851
344,0.46638575
345,0.9909149
346,0.9372294
347,0.8861515
348,0.989677
349,0.00968795
350,0.03366984
351,0.98674077
352,0.9269082
353,0.6849514
354,0.96849144
355,0.84860843
356,0.47898003
357,0.9948513
358,0.97825956
359,0.98949414
360,0.8932345
361,0.47372442
362,0.18025255
363,0.96575713
364,0.97883934
365,0.98283136
366,0.99519616
367,0.98318785
368,0.31042987
369,0.9105966
370,0.92796
371,0.9918337
372,0.9776203
373,0.9921496
374,0.99173146
375,0.9978582
376,0.99287957
377,0.99168384
378,0.9452746
379,0.99893695
380,0.977303
381,0.9900919
382,0.9927067
383,0.9072578
384,0.99076486
385,0.99596584
386,0.877108
387,0.9978271
388,0.9963168
389,0.98946404
390,0.9939084
391,0.39448237
392,0.038354453
393,0.9986461
394,0.9984517
395,0.5131282
396,0.98441285
397,0.9979049
398,0.99753714
399,0.729858
400,0.9956749
401,0.98568314
402,0.99187225
403,0.9923787
404,0.015309624
405,0.954894
406,0.980587
407,0.9944193
408,0.9971796
409,0.99995005
410,0.71429294
411,0.99341583
412,0.9787781
413,0.977949
414,0.8990117
415,0.99963
416,0.9667867
417,0.9999051
418,0.98106337
419,0.9690011
420,0.9950565
421,0.0017319485
422,0.9963468
423,0.96942556
424,0.98962575
425,0.8465965
426,0.89495647
427,0.9848156
428,0.7021403
429,0.5320609
430,0.98974997
431,0.16878931
432,0.9951692
433,0.99986553
434,0.996797
435,0.98171383
436,0.94317037
437,0.97200173
438,0.988427
439,0.96155536
440,0.8624289
441,0.998877
442,0.7082714
443,0.9994978
444,0.9770981
445,0.9654288
446,0.89629984
447,0.9962871
448,0.86675256
449,0.64894414
450,0.97713
451,0.9928387
452,0.9977537
453,0.7976005
454,0.77590597
455,0.94635713
456,0.9920466
457,0.006265566
458,0.5547679
459,0.989902
460,0.9962948
461,0.9875222
462,0.94738543
463,0.06810885
464,0.9970638
465,0.991359
466,0.774601
467,0.97847384
468,0.9367323
469,0.9794566
470,0.63826585
471,0.5615657
472,0.9797148
473,0.98791367
474,0.96270424
475,0.037514836
476,0.90519696
477,0.98038745
478,0.9892797
479,0.9818538
480,0.87897694
481,0.9961933
482,0.85561544
483,0.92173934
484,0.9637663
485,0.9771388
486,0.98644197
487,0.9501303
488,0.98872316
489,0.8453531
490,0.99925107
491,0.93825513
492,0.9767196
493,0.05394345
494,0.99487925
495,0.99187016
496,0.894862
497,0.9978017
498,0.94834775
499,0.99882156
500,0.8293664
501,0.44481006
502,0.98598284
503,0.8881643
504,0.99299073
505,0.13356887
506,0.87937015
507,0.9626924
508,0.9890047
509,0.94182265
510,0.93499845
511,0.9999492
512,0.8012964
513,0.99160683
514,0.98975116
515,0.99897444
516,0.9944577
517,0.9284718
518,0.21855451
519,0.9922506
520,0.9815632
521,0.9962494
522,0.98986125
523,0.99659234
524,0.9947396
525,0.99735814
526,0.99506795
527,0.95280826
528,0.9563414
529,0.10660308
530,0.9916664
531,0.98710877
532,0.98188627
533,0.95162696
534,0.94876564
535,0.9616811
536,0.98960376
537,0.99872524
538,0.99498993
539,0.98797506
540,0.96114594
541,0.96553016
542,0.9989544
543,0.8920758
544,0.985239
545,0.980698
546,0.9808739
547,0.9996561
548,0.9317132
549,0.96298474
550,0.87456757
551,0.97550946
552,0.989027
553,0.99189925
554,0.95446146
555,0.9922563
556,0.9903921
557,0.99645424
558,0.9286543
559,0.95989555
560,0.95427185
561,0.97652185
562,0.9641065
563,0.93310404
564,0.9786427
565,0.9907141
566,0.9495376
567,0.9923618
568,0.9889221
569,0.9534015
570,0.4601092
571,0.9872115
572,0.91871065
573,0.9671437
574,0.997136
575,0.9639345
576,0.9535288
577,0.9997118
578,0.89819
579,0.9429613
580,0.99019593
581,0.83178884
582,0.97650427
583,0.99215966
584,0.067560084
585,0.97683924
586,0.9582429
587,0.98844135
588,0.97090924
589,0.0040545226
590,0.9977214
591,0.9687084
592,0.9966629
593,0.97066677
594,0.92827094
595,0.012298163
596,0.99658585
597,0.99088657
598,0.9842935
599,0.09396943
600,0.96920353
601,0.80891514
602,0.8189257
603,0.604831
604,0.85069126
605,0.9852696
606,0.995551
607,0.9995105
608,0.5838734
609,0.98680866
610,0.9942669
611,0.94966215
612,0.9835743
613,0.99997497
614,0.9966535
615,0.9977805
616,0.9887078
617,0.9911794
618,0.9913864
619,0.99998724
620,0.07862495
621,0.9882019
622,0.991185
623,0.9870099
624,0.9809342
625,0.99954766
626,0.99603254
627,0.9946403
628,0.97686905
629,0.996333
630,0.98814
631,0.9987055
632,0.5573105
633,0.6984492
634,0.99965656
635,0.9081013
636,0.98712116
637,0.99994874
638,0.99828523
639,0.9243806
640,0.99698716
641,0.9376306
642,0.9929864
643,0.9982704
644,0.85733396
645,0.99769175
646,0.9958411
647,0.9470295
648,0.9343205
649,0.020703863
650,0.66472304
651,0.99604225
652,0.99609286
653,0.82899916
654,0.888103
655,0.8323817
656,0.9945862
657,0.8669046
658,0.9937556
659,0.9600038
660,0.9558996
661,0.9940562
662,0.64399457
663,0.9446968
664,0.9306488
665,0.998899
666,0.9948474
667,0.019216249
668,0.9555863
669,0.95570165
670,0.98951054
671,0.9523317
672,0.98019654
673,0.11111398
674,0.94246376
675,0.9708166
676,0.99627197
677,0.9274331
678,0.98728997
679,0.02518796
680,0.9901378
681,0.99183005
682,0.9949339
683,0.9936407
684,0.9955031
685,0.9948173
686,0.99925476
687,0.8721473
688,0.34338436
689,0.9955772
690,0.99459994
691,0.9980216
692,0.7244738
693,0.9809281
694,0.9976089
695,0.9869032
696,0.9708887
697,0.94412255
698,0.27745324
699,0.99796474
700,0.99233127
701,0.99852717
702,0.9727171
703,0.69379187
704,0.9928382
705,0.4357424
706,0.4887679
707,0.9523545
708,0.95003676
709,0.9974214
710,0.046953578
711,0.99498796
712,0.98259556
713,0.9813349
714,0.8814112
715,0.9995919
716,0.9956838
717,0.99625325
718,0.99278873
719,0.9854065
720,0.9719535
721,0.09214521
722,0.99477625
723,0.8395731
724,0.99852943
725,0.9901652
726,0.98598355
727,0.998123
728,0.62063915
729,0.99988127
730,0.96785074
731,0.9018409
732,0.9570887
733,0.9226952
734,0.5957516
735,0.20359834
736,0.99581134
737,0.9893373
738,0.9410177
739,0.9958118
740,0.9592657
741,0.98979986
742,0.97305864
743,0.9872256
744,0.95091563
745,0.28331757
746,0.98514265
747,0.398895
748,0.9817608
749,0.9326012
750,0.985113
751,0.07089186
752,0.98736537
753,0.98007
754,0.98463714
755,0.81518143
756,0.9914588
757,0.9667095
758,0.7727653
759,0.9886212
760,0.9962716
761,0.8071135
762,0.9671542
763,0.9331641
764,0.12973872
765,0.97044176
766,0.9972825
767,0.7563249
768,0.922062
769,0.010483402
770,0.998019
771,0.95283705
772,0.9737828
773,0.9375946
774,0.99191356
775,0.99557424
776,0.9931594
777,0.9922665
778,0.9895308
779,0.97085154
780,0.9613622
781,0.9747258
782,0.9429911
783,0.94294167
784,0.99617994
785,0.9923096
786,0.9638645
787,0.99219537
788,0.7156225
789,0.98105514
790,0.9838951
791,0.8470452
792,0.99248934
793,0.9920254
794,0.63345075
795,0.9790206
796,0.9917577
797,0.9039351
798,0.98818874
799,0.031734444
800,0.96843857
801,0.32276714
802,0.99081135
803,0.9910088
804,0.9768619
805,0.85079557
806,0.8614288
807,0.99813336
808,0.98708284
809,0.995806
810,0.9843879
811,0.96721965
812,0.9733753
813,0.9004807
814,0.9938617
815,0.986605
816,0.97507566
817,0.9994118
818,0.9977343
819,0.99329185
820,0.7570701
821,0.8871914
822,0.95383155
823,0.3617373
824,0.9990086
825,0.98846287
826,0.98692477
827,0.5931866
828,0.99213034
829,0.20814492
830,0.61197394
831,0.99458486
832,0.83263004
833,0.9975612
834,0.9826789
835,0.24224581
836,0.9206191
837,0.9936365
838,0.98565674
839,0.9902202
840,0.9969214
841,0.5311885
842,0.3759466
843,0.8744959
844,0.9838239
845,0.9993462
846,0.97369325
847,0.9917318
848,0.99902284
849,0.69274306
850,0.9988444
851,0.94675916
852,0.95341384
853,0.9982925
854,0.99967146
855,0.99944323
856,0.98411095
857,0.9198478
858,0.9765232
859,0.98407537
860,0.9998822
861,0.9899184
862,0.9740258
863,0.92495966
864,0.9452076
865,0.9980646
866,0.9965389
867,0.9991566
868,0.9823758
869,0.33498797
870,0.9899092
871,0.99920696
872,0.9625823
873,0.9892218
874,0.9961992
875,0.8534847
876,0.75459325
877,0.99999666
878,0.9691056
879,0.62294126
880,0.98650044
881,0.62757933
882,0.99698085
883,0.9705528
884,0.7360375
885,0.9006698
886,0.9970475
887,0.98959535
888,0.5890925
889,0.9993895
890,0.9991534
891,0.3840018
892,0.8666677
893,0.9792789
894,0.9961469
895,0.9833824
896,0.9918086
897,0.96791536
898,0.9942889
899,0.8642746
900,0.9816103
901,0.9838304
902,0.93536013
903,0.9802524
904,0.9954537
905,0.9899738
906,0.97152394
907,0.869017
908,0.9881132
909,0.99760383
910,0.8993106
911,0.99030757
912,0.9389242
913,0.2590152
914,0.9722988
915,0.9894366
916,0.996062
917,0.7126492
918,0.9767959
919,0.999992
920,0.78483695
921,0.99009156
922,0.9742662
923,0.9880755
924,0.99296194
925,0.9857146
926,0.29685566
927,0.9974427
928,0.98192537
929,0.38894296
930,0.9089392
931,0.9981731
932,0.7327972
933,0.9889788
934,0.9965522
935,0.73418343
936,0.9895711
937,0.9602384
938,0.09467394
939,0.9960848
940,0.9793018
941,0.9239032
942,0.99513346
943,0.004297237
944,0.94574565
945,0.99096346
946,0.9777771
947,0.8595767
948,0.97303617
949,0.67735285
950,0.95112437
951,0.96497303
952,0.9954796
953,0.96732247
954,0.97665185
955,0.41277426
956,0.4885139
957,0.20980959
958,0.9987627
959,0.9937517
960,0.9870331
961,0.0009783896
962,0.9951534
963,0.99877006
964,0.97890204
965,0.7453841
966,0.98598367
967,0.14853263
968,0.99008816
969,0.997018
970,0.93803924
971,0.24620615
972,0.98715496
973,0.23801996
974,0.9993843
975,0.9397122
976,0.9869119
977,0.9940346
978,0.9945779
979,0.9703481
980,0.9804583
981,0.99725145
982,0.9347478
983,0.61437064
984,0.9750044
985,0.99995637
986,0.83389777
987,0.7922331
988,0.9986754
989,0.983194
990,0.86643267
991,0.7418887
992,0.018220784
993,0.9736963
994,0.9956928
995,0.96439314
996,0.9884205
997,0.9931525
998,0.99754447
999,0.98585004
1000,0.85092515
1001,0.9460231
1002,0.9783452
1003,0.9958402
1004,0.83584106
1005,0.988487
1006,0.9762423
1007,0.99204564
1008,0.99394083
1009,0.9078556
1010,0.98366666
1011,0.94053096
1012,0.9886714
1013,0.9662941
1014,0.99102205
1015,0.99874616
1016,0.8139089
1017,0.935913
1018,0.97595406
1019,0.95208085
1020,0.99555016
1021,0.94084984
1022,0.97834104
1023,0.9966577
1024,0.9640887
1025,0.98982567
1026,0.9127345
1027,0.9998497
1028,0.8884766
1029,0.9987004
1030,0.9989064
1031,0.72411263
1032,0.97746116
1033,0.0012367088
1034,0.8751672
1035,0.98435193
1036,0.99656516
1037,0.9305909
1038,0.8595577
1039,0.99671495
1040,0.05856277
1041,0.98783886
1042,0.9899996
1043,0.9573806
1044,0.9727693
1045,0.99357384
1046,0.8766369
1047,0.86956346
1048,0.9769743
1049,0.9643587
1050,0.9439672
1051,0.020692492
1052,0.8972843
1053,0.6435368
1054,0.92599773
1055,0.9909661
1056,0.981202
1057,0.93708944
1058,0.9998173
1059,0.691585
1060,0.9870929
1061,0.90421015
1062,0.93900156
1063,0.5500273
1064,0.7048157
1065,0.9486974
1066,0.09081609
1067,0.9672592
1068,0.9895537
1069,0.9861682
1070,0.99966383
1071,0.998733
1072,0.958182
1073,0.85142595
1074,0.7104451
1075,0.9962102
1076,0.9812196
1077,0.6653549
1078,0.9903059
1079,0.9866883
1080,0.97304404
1081,0.17465654
1082,0.7169646
1083,0.9947601
1084,0.98312736
1085,0.95642275
1086,0.8242865
1087,0.9955193
1088,0.17054518
1089,0.9717336
1090,0.9869191
1091,0.9494997
1092,0.9864791
1093,0.9973086
1094,0.98852473
1095,0.98750186
1096,0.98709804
1097,0.92834336
1098,0.97810626
1099,0.9942953
1100,0.99944395
1101,0.8646406
1102,0.99199754
1103,0.96887755
1104,0.9528505
1105,0.2038718
1106,0.9934475
1107,0.984082
1108,0.99663997
1109,0.96807766
1110,0.92881775
1111,0.9282417
1112,0.83761424
1113,0.99142635
1114,0.5586794
1115,0.9986333
1116,0.9943298
1117,0.88416505
1118,0.525986
1119,0.50466096
1120,0.9480076
1121,0.9446995
1122,0.9907511
1123,0.9999753
1124,0.9888319
1125,0.653855
1126,0.978815
1127,0.98513585
1128,0.99545836
1129,0.02733267
1130,0.96004665
1131,0.9004897
1132,0.9830679
1133,0.96528906
1134,0.9978327
1135,0.18416068
1136,0.9996631
1137,0.983826
1138,0.8971959
1139,0.9736779
1140,0.9926917
1141,0.0034247409
1142,0.9983948
1143,0.98599154
1144,0.94055575
1145,0.98378086
1146,0.9925288
1147,0.97579986
1148,0.9878863
1149,0.99533784
1150,0.9961273
1151,0.96040195
1152,0.984574
1153,0.93581873
1154,0.73354596
1155,0.9941602
1156,0.33836868
1157,0.9655659
1158,0.99636555
1159,0.9976707
1160,0.75940543
1161,0.8118956
1162,0.8289281
1163,0.9958163
1164,0.9648546
1165,0.8987473
1166,0.9820402
1167,0.9929963
1168,0.9925063
1169,0.8833852
1170,0.9853474
1171,0.011757192
1172,0.9984291
1173,0.996042
1174,0.5013417
1175,0.88907176
1176,0.98196304
1177,0.67300105
1178,0.8252727
1179,0.99379116
1180,0.9970204
1181,0.7216105
1182,0.9753861
1183,0.9988373
1184,0.050480824
1185,0.371748
1186,0.9942445
1187,0.9873728
1188,0.97616655
1189,0.9938024
1190,0.15589693
1191,0.9582217
1192,0.99102145
1193,0.98072505
1194,0.9875658
1195,0.9962857
1196,0.9825152
1197,0.96915865
1198,0.9964599
1199,0.9929766
1200,0.9888781
1201,0.32853994
1202,0.9595563
1203,0.9988262
1204,0.6401563
1205,0.74316186
1206,0.9776079
1207,0.4998474
1208,0.9995671
1209,0.9966247
1210,0.80819476
1211,0.9928585
1212,0.97376335
1213,0.99920136
1214,0.9948271
1215,0.9959198
1216,0.709074
1217,0.9887059
1218,0.9728512
1219,0.9809349
1220,0.9987205
1221,0.9947777
1222,0.96567667
1223,0.92768437
1224,0.98350865
1225,0.99814224
1226,0.9955237
1227,0.98147076
1228,0.99836224
1229,0.99650985
1230,0.7462863
1231,0.8544312
1232,0.99420184
1233,0.9844722
1234,0.9846513
1235,0.9907188
1236,0.9802545
1237,0.29982138
1238,0.98675144
1239,0.65475255
1240,0.9584356
1241,0.9862001
1242,0.9909713
1243,0.99369353
1244,0.5927473
1245,0.8159305
1246,0.9418865
1247,0.9977451
1248,0.9786991
1249,0.27104378
1250,0.9891229
1251,0.36454228
1252,0.97627467
1253,0.55651325
1254,0.9939672
1255,0.9584145
1256,0.9774181
1257,0.99752456
1258,0.98344684
1259,0.971493
1260,0.9867337
1261,0.99997795
1262,0.09923529
1263,0.9967146
1264,0.4025058
1265,0.99496645
1266,0.9871789
1267,0.023755925
1268,0.9094677
1269,0.9837948
1270,0.94072664
1271,0.976473
1272,0.98233265
1273,0.98803085
1274,0.73690045
1275,0.99518245
1276,0.25443766
1277,0.8449636
1278,0.99731964
1279,0.99374384
1280,0.9637029
1281,0.99699163
1282,0.9923888
1283,0.9894014
1284,0.84952086
1285,0.99989796
1286,0.9964954
1287,0.9743285
1288,0.9955052
1289,0.48282215
1290,0.9892848
1291,0.9497357
1292,0.9518183
1293,0.99908435
1294,0.9608028
1295,0.9941949
1296,0.66941845
1297,0.9443785
1298,0.04214977
1299,0.9929864
1300,0.72402275
1301,0.98750454
1302,0.9696452
1303,0.99689686
1304,0.47156313
1305,0.99074906
1306,0.9811508
1307,0.114738666
1308,0.9509371
1309,0.24520017
1310,0.9972121
1311,0.97482026
1312,0.99501544
1313,0.9913747
1314,0.9846296
1315,0.97022396
1316,0.090454675
1317,0.82612354
1318,0.96204585
1319,0.633516
1320,0.953459
1321,0.96767443
1322,0.9801031
1323,0.9822321
1324,0.6656332
1325,0.93267804
1326,0.94156563
1327,0.8151648
1328,0.95348537
1329,0.98855364
1330,0.99687344
1331,0.9858401
1332,0.99572754
1333,0.97992754
1334,0.997891
1335,0.87718904
1336,0.984411
1337,0.991327
1338,0.93821526
1339,0.89174634
1340,0.99979657
1341,0.94532084
1342,0.6421665
1343,0.9881136
1344,0.9752702
1345,0.9999846
1346,0.99938893
1347,0.82282865
1348,0.9692993
1349,0.99037445
1350,0.990734
1351,0.99921036
1352,0.08028054
1353,0.99910814
1354,0.99025226
1355,0.8550515
1356,0.8845524
1357,0.9872782
1358,0.9968747
1359,0.97316307
1360,0.9092184
1361,0.9869163
1362,0.9768083
1363,0.99983525
1364,0.9993079
1365,0.8418284
1366,0.9957147
1367,0.9936481
1368,0.9675762
1369,0.19536819
1370,0.7318321
1371,0.97033566
1372,0.9691337
1373,0.8075111
1374,0.9992211
1375,0.9610669
1376,0.7171332
1377,0.9913878
1378,0.9904293
1379,0.9870035
1380,0.9647097
1381,0.97528243
1382,0.054049723
1383,0.98666036
1384,0.9585517
1385,0.990726
1386,0.98596466
1387,0.99398816
1388,0.9997938
1389,0.9780894
1390,0.7333194
1391,0.7586467
1392,0.9340372
1393,0.96578485
1394,0.9990381
1395,0.70314485
1396,0.96127427
1397,0.99811447
1398,0.8844536
1399,0.99989057
1400,0.9987545
1401,0.90216607
1402,0.9983936
1403,0.9347194
1404,0.983968
1405,0.86704063
1406,0.9767413
1407,0.99672526
1408,0.9964611
1409,0.98122805
1410,0.98826385
1411,0.98956305
1412,0.702721
1413,0.03038351
1414,0.97160834
1415,0.99141943
1416,0.9700285
1417,0.99997795
1418,0.14666948
1419,0.99075454
1420,0.37383893
1421,0.41036335
1422,0.9409416
1423,0.9035631
1424,0.95531297
1425,0.95713854
1426,0.93080145
1427,0.9772574
1428,0.9625283
1429,0.87733567
1430,0.97792554
1431,0.998569
1432,0.9698052
1433,0.95954454
1434,0.9673013
1435,0.98636174
1436,0.012336845
1437,0.995665
1438,0.992451
1439,0.93434644
1440,0.9829626
1441,0.9899677
1442,0.9938625
1443,0.95058024
1444,0.9928307
1445,0.9567623
1446,0.9756486
1447,0.9882604
1448,0.14655589
1449,0.8814978
1450,0.99564856
1451,0.9838763
1452,0.9713111
1453,0.96428066
1454,0.5322964
1455,0.99414885
1456,0.91524696
1457,0.93049574
1458,0.98686
1459,0.00864408
1460,0.27949676
1461,0.91169
1462,0.8769605
1463,0.9961279
1464,0.7667542
1465,0.037911892
1466,0.016566185
1467,0.911465
1468,0.9753027
1469,0.98703104
1470,0.99699295
1471,0.98760635
1472,0.9746514
1473,0.9982449
1474,0.92400813
1475,0.9680167
1476,0.9757176
1477,0.9999424
1478,0.996944
1479,0.8371465
1480,0.99104273
1481,0.15590826
1482,0.97306967
1483,0.08463457
1484,0.9703832
1485,0.9661364
1486,0.9986615
1487,0.97461516
1488,0.9199533
1489,0.13202235
1490,0.22361645
1491,0.9713467
1492,0.9972778
1493,0.9591038
1494,0.9903122
1495,0.9942596
1496,0.9951774
1497,0.99768305
1498,0.96558297
1499,0.9845473
1500,0.9945311
1501,0.98487896
1502,0.9614685
1503,0.42391285
1504,0.9958353
1505,0.9047323
1506,0.99546045
1507,0.9721006
1508,0.57574517
1509,0.9899268
1510,0.99925
1511,0.97634727
1512,0.9924305
1513,0.95633477
1514,0.99961483
1515,0.35608807
1516,0.83933365
1517,0.9672366
1518,0.9882663
1519,0.99944216
1520,0.27128568
1521,0.9924286
1522,0.99619234
1523,0.9175618
1524,0.9104224
1525,0.978134
1526,0.95270103
1527,0.98138386
1528,0.9863143
1529,0.88161814
1530,0.95157075
1531,0.97909045
1532,0.69388986
1533,0.95086884
1534,0.8214145
1535,0.9642107
1536,0.98023
1537,0.77083635
1538,0.6048432
1539,0.9858797
1540,0.93566173
1541,0.98227745
1542,0.99334735
1543,0.017786246
1544,0.99655837
1545,0.9485371
1546,0.9660768
1547,0.98665243
1548,0.9784491
1549,0.14031672
1550,0.99945086
1551,0.98906493
1552,0.89325625
1553,0.9965462
1554,0.99034697
1555,0.9797753
1556,0.7766414
1557,0.97826594
1558,0.9895893
1559,0.9914527
1560,0.9895851
1561,0.99996305
1562,0.99920434
1563,0.97602284
1564,0.98923486
1565,0.9604235
1566,0.9054131
1567,0.91544384
1568,0.95520973
1569,0.9758221
1570,0.9978048
1571,0.53324693
1572,0.98639226
1573,0.99873346
1574,0.87965786
1575,0.98545235
1576,0.9689733
1577,0.9879237
1578,0.9431866
1579,0.18224284
1580,0.99886394
1581,0.9847781
1582,0.9843142
1583,0.9940795
1584,0.94804376
1585,0.9999664
1586,0.75919306
1587,0.9626502
1588,0.6443524
1589,0.9964198
1590,0.9832235
1591,0.995583
1592,0.98306966
1593,0.097148284
1594,0.9733103
1595,0.83844125
1596,0.99521184
1597,0.99937785
1598,0.99628985
1599,0.9092263
1600,0.9933735
1601,0.9945741
1602,0.9663358
1603,0.18968976
1604,0.5487441
1605,0.9924333
1606,0.99159425
1607,0.9985857
1608,0.97994083
1609,0.99999607
1610,0.95099854
1611,0.99627954
1612,0.9944976
1613,0.8122444
1614,0.99153495
1615,0.99816614
1616,0.9886192
1617,0.99922156
1618,0.9617978
1619,0.9235426
1620,0.99644756
1621,0.5567049
1622,0.9409929
1623,0.3721269
1624,0.98906416
1625,0.5729862
1626,0.97021264
1627,0.9995919
1628,0.9726564
1629,0.92731386
1630,0.9574172
1631,0.9881385
1632,0.9807098
1633,0.9875607
1634,0.99969447
1635,0.98198926
1636,0.9567275
1637,0.9643569
1638,0.9377765
1639,0.9917101
1640,0.98951346
1641,0.977598
1642,0.96231526
1643,0.9163396
1644,0.9071899
1645,0.16049382
1646,0.9999734
1647,0.97591305
1648,0.6744188
1649,0.9914635
1650,0.9850251
1651,0.4128367
1652,0.11524267
1653,0.99395144
1654,0.9841201
1655,0.985421
1656,0.9902395
1657,0.9694996
1658,0.988123
1659,0.94475454
1660,0.7924084
1661,0.98226327
1662,0.85257655
1663,0.057114765
1664,0.8333706
1665,0.93707645
1666,0.96736676
1667,0.85582983
1668,0.9148425
1669,0.9921738
1670,0.9985617
1671,0.5062904
1672,0.9727849
1673,0.7150338
1674,0.982611
1675,0.9998149
1676,0.8810443
