,SBS1,SBS2,SBS3,SBS4,SBS5,SBS6,SBS7a,SBS7b,SBS7c,SBS7d,SBS8,SBS9,SBS10a,SBS10b,SBS11,SBS12,SBS13,SBS14,SBS15,SBS16,SBS17a,SBS17b,SBS18,SBS19,SBS20,SBS21,SBS22,SBS23,SBS24,SBS25,SBS26,SBS27,SBS28,SBS29,SBS30,SBS31,SBS32,SBS33,SBS34,SBS35,SBS36,SBS37,SBS38,SBS39,SBS40,SBS41,SBS42,SBS43,SBS44,SBS45,SBS46,SBS47,SBS48,SBS49,SBS50,SBS51,SBS52,SBS53,SBS54,SBS55,SBS56,SBS57,SBS58,SBS59,SBS60,SBS84,SBS85,SBS86,SBS87,SBS88,SBS89,SBS90
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.32770935,0.15501098,0.36126453,0.14445229,0.6411433,0.20494646,0.12838612,0.13833354,0.08490918,0.11709839,0.25648037,0.23041396,0.12984942,0.11608136,0.13100812,0.19158722,0.16090713,0.060533714,0.2588478,0.1471665,0.09199666,0.14191361,0.19621181,0.20685506,0.105520986,0.1319151,0.21619545,0.17905359,0.17275983,0.060758688,0.113221474,0.10355861,0.14101884,0.16863807,0.16362537,0.11796323,0.20855716,0.14953367,0.08816096,0.080180995,0.2684401,0.22594698,0.14859875,0.22063257,0.61258185,0.2298107,0.080843166,0.18682829,0.29580924,0.19069591,0.08145018,0.050584927,0.0842678,0.10612972,0.09370862,0.21631457,0.07984085,0.043292835,0.0963443,0.09563184,0.08839479,0.08334788,0.2616685,0.080823794,0.1858777,0.07451621,0.09426729,0.06739968,0.11793649,0.098093405,0.10981301,0.1268966
4,0.299068,0.13691369,0.29662773,0.12886894,0.9547458,0.20453039,0.12297362,0.1160908,0.092891,0.08271504,0.1917014,0.22578107,0.113259815,0.13083002,0.13242641,0.24268869,0.14075969,0.105371,0.26098907,0.16017587,0.105061874,0.13910615,0.19035366,0.21929605,0.11972704,0.13283522,0.20460267,0.19950488,0.19330098,0.060750116,0.17475317,0.106043786,0.1343597,0.14431141,0.18913953,0.052720595,0.21020555,0.15748127,0.09995725,0.08323206,0.20868018,0.22226429,0.14702775,0.21639612,0.31927368,0.24214044,0.10050843,0.20539248,0.22447622,0.10446793,0.104054295,0.06352165,0.07079568,0.11065149,0.06996218,0.17434159,0.084393226,0.07561594,0.09232246,0.10265114,0.096136235,0.08204437,0.23734698,0.076680385,0.20398873,0.06204085,0.083018765,0.07171871,0.11244453,0.056708045,0.16937423,0.0756953
5,0.30321026,0.139802,0.30333143,0.14028868,1.0,0.2002532,0.11873335,0.11353958,0.077024855,0.07135507,0.17217205,0.20796111,0.13021296,0.1251932,0.096820764,0.23590021,0.13548377,0.10869103,0.24542886,0.15340562,0.108439796,0.16848601,0.18292388,0.22195202,0.10404082,0.13541749,0.18465652,0.2030224,0.18375134,0.06438895,0.16314109,0.106915325,0.13859178,0.14670196,0.17697734,0.05749194,0.20275705,0.13304263,0.10026543,0.09293169,0.21076478,0.22875963,0.12109254,0.21525738,0.27703035,0.23200174,0.09437431,0.20113494,0.21759394,0.106847234,0.09886779,0.055410806,0.07283435,0.1151697,0.06391231,0.13111459,0.07023962,0.07431634,0.08770581,0.08251383,0.10094641,0.072761,0.20707598,0.06692433,0.2053808,0.05983852,0.06942499,0.06120734,0.116837434,0.055886857,0.18277255,0.07431497
6,0.18371704,0.13981317,0.23522928,0.1584013,0.8669313,0.14611676,0.15330176,0.1408166,0.08063858,0.09700347,0.35013625,0.15469782,0.0887419,0.10121121,0.118516274,0.22389829,0.13725182,0.101585045,0.1892185,0.15093562,0.0770549,0.14216128,0.14617838,0.17412564,0.08965176,0.0767859,0.20415536,0.19525322,0.14237638,0.05763852,0.1300233,0.11845793,0.10746495,0.17772248,0.23480943,0.061227288,0.17360088,0.13143471,0.13265182,0.10898571,0.22353339,0.17352462,0.09032992,0.2004249,0.3025414,0.21595328,0.12286617,0.15669812,0.18361858,0.11105898,0.06488878,0.04628126,0.10108915,0.09142919,0.11365229,0.10452582,0.090175465,0.09356781,0.051869545,0.07827681,0.1048392,0.05551408,0.1863621,0.07212001,0.21763463,0.09040343,0.06216095,0.06282429,0.11469183,0.095264345,0.10607927,0.07794418
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.20884681,0.16561459,0.23555562,0.16566153,0.8973082,0.19808601,0.1569374,0.10777685,0.10359941,0.08833521,0.16424894,0.18969694,0.09051829,0.13198009,0.20711844,0.2315888,0.17397878,0.15155756,0.23106053,0.1697664,0.09389409,0.093725175,0.16339806,0.21241312,0.120625734,0.10864652,0.23106395,0.17450915,0.18263264,0.06313331,0.20573036,0.11029158,0.089894995,0.14166395,0.21754543,0.0420895,0.23116381,0.20526345,0.120352626,0.09837345,0.23998459,0.1939729,0.1550172,0.20394963,0.29967895,0.24298275,0.13274182,0.18901321,0.18681061,0.07335357,0.13750745,0.0743181,0.06569304,0.09476385,0.090712346,0.1681268,0.10499855,0.07130413,0.08364332,0.13289107,0.11049097,0.121861935,0.19102293,0.08847311,0.18080288,0.08146903,0.07294119,0.082697205,0.11942889,0.08774097,0.13795549,0.05979657
10,0.20487727,0.16434628,0.2444362,0.182561,0.89529496,0.18032198,0.15934497,0.11552865,0.09576388,0.09237319,0.15748364,0.17919627,0.09830591,0.124220096,0.18516952,0.22614762,0.16013484,0.13216062,0.22106163,0.16909601,0.09704815,0.10137401,0.16436458,0.20349994,0.11336301,0.10221414,0.21634005,0.17681171,0.1792114,0.06500159,0.18453386,0.103109226,0.09965745,0.14489444,0.20757595,0.04636756,0.21551058,0.19993916,0.12883647,0.095446125,0.23654567,0.18959521,0.15139993,0.19146593,0.29172045,0.23629789,0.12307249,0.19496045,0.17766729,0.080490634,0.12984155,0.07415655,0.06595034,0.09915676,0.082705736,0.14156209,0.09401876,0.07757315,0.07710425,0.11297954,0.10939515,0.10200927,0.18247277,0.08184123,0.17509654,0.08131121,0.07193151,0.084005184,0.11909942,0.075136736,0.14124808,0.062021915
