"","ncalls","callable.sens","callable.bp","callable.burden","rate.per.gb","burden","somatic.sens","pre.genotyping.burden","unsupported.filters"
"1",110,0.0803109800467236,617350546,1369.67572722938,1109.31766085243,6483.96298564865,0.0169649333661327,3133,FALSE
"2",665,0.27816481107711,1220157498,2390.66903331513,979.655920335593,5726.08996529135,0.116135094633667,3133,FALSE
"4",288,0.35936632648704,704616029,801.410646387833,568.686073977912,3323.9707472909,0.0866433617788981,3133,FALSE
