"","ncalls","callable.sens","callable.bp","callable.burden","rate.per.gb","burden","somatic.sens","pre.genotyping.burden","unsupported.filters"
"1",82,0.417104731095835,234240319,196.593310712555,419.64020445292,2452.79747089931,0.0334312151626343,372,FALSE
"2",27,0.471064636834282,517754714,57.3169749727965,55.3514757306454,323.529438414196,0.0834545385802991,372,FALSE
"4",20,0.464274824677305,284300705,43.0779334500876,75.7612146091716,442.824385303825,0.0451646310902184,372,FALSE
