"","ncalls","callable.sens","callable.bp","callable.burden","rate.per.gb","burden","somatic.sens","pre.genotyping.burden","unsupported.filters"
"1",56,0.234988363072149,584444061,238.309673159459,203.87723056994,1191.66264387808,0.0469931656309681,870,FALSE
"2",133,0.353036386185441,1259832447,376.731705864841,149.516591179224,873.924644994379,0.152187034387679,870,FALSE
"4",94,0.477041024386265,739362645,197.04804240041,133.255340753934,778.877617818303,0.120686482509667,870,FALSE
