"","ncalls","callable.sens","callable.bp","callable.burden","rate.per.gb","burden","somatic.sens","pre.genotyping.burden","unsupported.filters"
"1",117,0.148651700618817,536499826,787.074749316317,733.52749728228,4287.46905343511,0.0272888267044773,2236,FALSE
"2",430,0.343800158245733,1182574266,1250.72659126775,528.815241134189,3090.92568410582,0.13911690022544,2236,FALSE
"4",320,0.438692604113469,635576759,729.440152397079,573.841115229545,3354.10196925251,0.0954055669545772,2236,FALSE
