"","ncalls","callable.sens","callable.bp","callable.burden","rate.per.gb","burden","somatic.sens","pre.genotyping.burden","unsupported.filters"
"1",189,0.199676419037347,533417504,946.531397704254,887.233162210078,5185.87883924031,0.03644512451195,1603,FALSE
"2",362,0.404463446299861,1154575221,895.012895013559,387.59401671481,2265.48746722968,0.159789010195968,1603,FALSE
"4",132,0.432920513397883,650318601,304.90585665245,234.428060479582,1370.23227934458,0.0963340318206047,1603,FALSE
