"","ncalls","callable.sens","callable.bp","callable.burden","rate.per.gb","burden","somatic.sens","pre.genotyping.burden","unsupported.filters"
"1",158,0.270237298807603,563665508,584.671326634629,518.633230467802,3031.41182021439,0.0521209289171492,1626,FALSE
"2",424,0.429982485438475,1288394816,986.086676455265,382.680318257065,2236.76689417202,0.189559314877535,1626,FALSE
"4",265,0.548646998982706,735140294,483.006378402433,328.513062298849,1920.15922167059,0.138009388497191,1626,FALSE
