"","ncalls","callable.sens","callable.bp","callable.burden","rate.per.gb","burden","somatic.sens","pre.genotyping.burden","unsupported.filters"
"1",60,0.0819287184765826,574087957,732.343934040047,637.832517744356,3728.13178951784,0.0160938516628351,1421,FALSE
"2",275,0.335287803783983,1230653240,820.190883463137,333.233951207546,1947.75282269541,0.141188346280736,1421,FALSE
"4",138,0.407819748177601,656317137,338.38479038024,257.790610136271,1506.78640858105,0.0915856416105818,1421,FALSE
