"","ncalls","callable.sens","callable.bp","callable.burden","rate.per.gb","burden","somatic.sens","pre.genotyping.burden","unsupported.filters"
"1",144,0.144260183545323,589137435,998.196428571429,847.167714415762,4951.69625144832,0.0290809437186058,1983,FALSE
"2",365,0.318705570291777,1242754920,1145.25767361342,460.773743552519,2693.2230535819,0.135525351126993,1983,FALSE
"4",178,0.414963674215066,707607673,428.953209788062,303.101016393347,1771.62578453566,0.100472685345711,1983,FALSE
