"","ncalls","callable.sens","callable.bp","callable.burden","rate.per.gb","burden","somatic.sens","pre.genotyping.burden","unsupported.filters"
"1",906,0.176213433567576,565667483,5141.4922327846,4544.62417171026,26563.3334372503,0.0341071651319747,13352,FALSE
"2",3271,0.37032928657998,1286025139,8832.67977590415,3434.10074501823,20072.3227489018,0.162960711668457,13352,FALSE
"4",1962,0.488465140035754,714154883,4016.66329731614,2812.17939758604,16437.1917679018,0.119363455005212,13352,FALSE
