"","ncalls","callable.sens","callable.bp","callable.burden","rate.per.gb","burden","somatic.sens","pre.genotyping.burden","unsupported.filters"
"1",119,0.200745332167167,596388450,592.790869482857,496.983861343103,2904.87123313014,0.040965671263773,1699,FALSE
"2",326,0.372421281216069,1280946916,875.3527696793,341.681906855577,1997.13113303813,0.16323414852788,1699,FALSE
"4",196,0.482677576601671,708824847,406.068169522092,286.437595437517,1674.22807015252,0.11706887699126,1699,FALSE
