,Classification
1675,0.97888124
1676,0.97048056
1677,0.010560673
1678,0.234936
1679,0.92288077
1680,0.9958995
1681,0.4574484
1682,0.9517357
1683,0.99180967
1684,0.96472824
1685,0.7678249
1686,0.2142128
1687,0.992215
1688,0.97771025
1689,0.9972337
1690,0.8622328
1691,0.98155135
1692,0.9646256
1693,0.99480176
1694,0.99030954
1695,0.99830174
1696,0.97659737
1697,0.9988193
1698,0.99029434
1699,0.9786926
1700,0.98987937
1701,0.98380166
1702,0.9926118
1703,0.98676074
1704,0.9684983
1705,0.83436257
1706,0.99251175
1707,0.9441906
1708,0.94438314
1709,0.994017
1710,0.9985336
1711,0.8547811
1712,0.98483735
1713,0.99990535
1714,0.9985441
1715,0.96766
1716,0.99202913
1717,0.9625353
1718,0.9876945
1719,0.99112904
1720,0.9616352
1721,0.9942608
1722,0.9919132
1723,0.9925311
1724,0.97467405
1725,0.99783534
1726,0.56362706
1727,0.9971807
1728,0.92789155
1729,0.9906687
1730,0.99410975
1731,0.8072986
1732,0.9796872
1733,0.13955235
1734,0.56700057
1735,0.98109955
1736,0.99144465
1737,0.9997136
1738,0.9956548
1739,0.9271961
1740,0.97918165
1741,0.4316985
1742,0.9780853
1743,0.84196395
1744,0.98770756
1745,0.32327816
1746,0.82745564
1747,0.87083
1748,0.97144026
1749,0.6368948
1750,0.02498251
1751,0.98752034
1752,0.9919011
1753,0.084102444
1754,0.9993573
1755,0.9854718
1756,0.95347065
1757,0.0047354386
1758,0.9971529
1759,0.99498713
1760,0.97935987
1761,0.96973956
1762,0.98485154
1763,0.30236977
1764,0.9845568
1765,0.47131607
1766,0.97707593
1767,0.93425894
1768,0.98968047
1769,0.92518675
1770,0.99325997
1771,0.96084076
1772,0.9683865
1773,0.7863476
1774,0.998809
1775,0.9960698
1776,0.9877786
1777,0.9465503
1778,0.7428479
1779,0.87421155
1780,0.9863202
1781,0.9680122
1782,0.9796483
1783,0.99141425
1784,0.99501884
1785,0.7847246
1786,0.99737996
1787,0.9900463
1788,0.99333006
1789,0.54487747
1790,0.9951208
1791,0.8771308
1792,0.9962549
1793,0.9336512
1794,0.13772862
1795,0.99576795
1796,0.9884271
1797,0.9995042
1798,0.9848192
1799,0.98294306
1800,0.8864179
1801,0.9989342
1802,0.9792139
1803,0.9508863
1804,0.9897885
1805,0.8297427
1806,0.9738002
1807,0.97449243
1808,0.96869195
1809,0.57947326
1810,0.9856976
1811,0.99184287
1812,0.99085426
1813,0.9988416
1814,0.777879
1815,0.9479209
1816,0.9395817
1817,0.94364715
1818,0.99344593
1819,0.97439164
1820,0.90727675
1821,0.96824247
1822,0.9887812
1823,0.9660197
1824,0.98962116
1825,0.9980703
1826,0.9236061
1827,0.97175306
1828,0.94072485
1829,0.99351126
1830,0.8040903
1831,0.94138676
1832,0.97408426
1833,0.99871516
1834,0.9987325
1835,0.7536018
1836,0.9767429
1837,0.9776183
1838,0.96552414
1839,0.9659194
1840,0.9870568
1841,0.9559628
1842,0.92240214
1843,0.9878939
1844,0.9823599
1845,0.9631883
1846,0.48620817
1847,0.99683326
1848,0.89962906
1849,0.98167866
1850,0.99103206
1851,0.97724825
1852,0.9871809
1853,0.99524033
1854,0.99076414
1855,0.99411315
1856,0.97398245
1857,0.99888283
1858,0.91315967
1859,0.8381007
1860,0.94810027
1861,0.9996749
1862,0.99326855
1863,0.9812812
1864,0.9812136
1865,0.1327944
1866,0.99653757
1867,0.9735824
1868,0.971685
1869,0.11202403
1870,0.9677374
1871,0.8697355
1872,0.993785
1873,0.03030701
1874,0.9845013
1875,0.9956494
1876,0.98855
1877,0.8629227
1878,0.99406695
1879,0.9946878
1880,0.9626002
1881,0.038678195
1882,0.8638303
1883,0.9524276
1884,0.9940024
1885,0.99985754
1886,0.9716071
1887,0.97482604
1888,0.99602157
1889,0.96595556
1890,0.98234797
1891,0.88424176
1892,0.9839219
1893,0.9980933
1894,0.9975139
1895,0.9728506
1896,0.99431956
1897,0.9123581
1898,0.9596045
1899,0.9803745
1900,0.9925303
1901,0.9176369
1902,0.9991704
1903,0.9959293
1904,0.9365155
1905,0.9774169
1906,0.9694047
1907,0.95383644
1908,0.9293109
1909,0.69904894
1910,0.12477234
1911,0.9859811
1912,0.97646904
1913,0.9275055
1914,0.9790951
1915,0.9824076
1916,0.99230534
1917,0.999102
1918,0.997832
1919,0.9846644
1920,0.8918614
1921,0.6842137
1922,0.74293405
1923,0.99640214
1924,0.9841601
1925,0.4681932
1926,0.0483512
1927,0.9494644
1928,0.9881814
1929,0.70048976
1930,0.99732035
1931,0.99067545
1932,0.7489426
1933,0.8633498
1934,0.7405241
1935,0.94979084
1936,0.9917135
1937,0.94743794
1938,0.8782306
1939,0.8556721
1940,0.9849513
1941,0.9997074
1942,0.28119162
1943,0.4667333
1944,0.9746206
1945,0.9920466
1946,0.7652707
1947,0.99701333
1948,0.98332787
1949,0.99727124
1950,0.9811365
1951,0.978789
1952,0.9529829
1953,0.9840718
1954,0.07241741
1955,0.999521
1956,0.98508286
1957,0.2408134
1958,0.8166513
1959,0.9601764
1960,0.99447834
1961,0.7033913
1962,0.9946891
1963,0.78099597
1964,0.9678141
1965,0.99966645
1966,0.9145124
1967,0.9789842
1968,0.9871542
1969,0.9867496
1970,0.99861515
1971,0.99256563
1972,0.7916395
1973,0.9380945
1974,0.9841941
1975,0.9851724
1976,0.9869566
1977,0.992819
1978,0.9991867
1979,0.9966131
1980,0.8939709
1981,0.93761617
1982,0.9163174
1983,0.95447373
1984,0.98045933
1985,0.9789396
1986,0.9989722
1987,0.9569159
1988,0.94796634
1989,0.98850536
1990,0.9946181
1991,0.9359411
1992,0.979552
1993,0.980925
1994,0.9331227
1995,0.97635925
1996,0.9912861
1997,0.967789
1998,0.9950051
1999,0.89362246
2000,0.98900336
2001,0.9991911
2002,0.9774525
2003,0.98977625
2004,0.9847647
2005,0.99515766
2006,0.99059606
2007,0.8030523
2008,0.9907573
2009,0.9386518
2010,0.99144953
2011,0.99251646
2012,0.98701954
2013,0.49077076
2014,0.83526576
2015,0.9898065
2016,0.9605995
2017,0.88679546
2018,0.92790437
2019,0.9701367
2020,0.9940433
2021,0.42289475
2022,0.57232773
2023,0.93856543
2024,0.9461733
2025,0.2822473
2026,0.74355465
2027,0.9732815
2028,0.98441213
2029,0.9958158
2030,0.9693468
2031,0.7484725
2032,0.98234874
2033,0.99426174
2034,0.96884143
2035,0.9742701
2036,0.9757272
2037,0.81039196
2038,0.9781375
2039,0.6331612
2040,0.9834343
2041,0.032966007
2042,0.9985948
2043,0.9915131
2044,0.9713759
2045,0.9977888
2046,0.96703243
2047,0.97874063
2048,0.9870819
2049,0.99933964
2050,0.9954566
2051,0.98731726
2052,0.98402435
2053,0.97906464
2054,0.93845224
2055,0.91705954
2056,0.9845961
2057,0.97534025
2058,0.92620957
2059,0.9861179
2060,0.9484376
2061,0.9979938
2062,0.97906905
2063,0.9837468
2064,0.972313
2065,0.9988618
2066,0.9851718
2067,0.98894966
2068,0.9915268
2069,0.9942239
2070,0.98521686
2071,0.9193647
2072,0.98873085
2073,0.0455972
2074,0.55425334
2075,0.99610066
2076,0.9448017
2077,0.9950618
2078,0.93891466
2079,0.992349
2080,0.968702
2081,0.9991918
2082,0.9568922
2083,0.9685375
2084,0.97598106
2085,0.9785124
2086,0.95666337
2087,0.9950139
2088,0.948092
2089,0.66592556
2090,0.9962585
2091,0.9817863
2092,0.93229544
2093,0.011171307
2094,0.8910173
2095,0.9916699
2096,0.93293643
2097,0.9981822
2098,0.98382795
2099,0.9616443
2100,0.96227795
2101,0.9690122
2102,0.5099522
2103,0.9550921
2104,0.9907442
2105,0.99991035
2106,0.99819994
2107,0.9958967
2108,0.75180304
2109,0.9814386
2110,0.9967269
2111,0.99048096
2112,0.94143295
2113,0.56613123
2114,0.3287108
2115,0.989739
2116,0.9727921
2117,0.99876946
2118,0.9979887
2119,0.9467222
2120,0.9896269
2121,0.9764398
2122,0.93497723
2123,0.99294984
2124,0.98386544
2125,0.9977865
2126,0.7968553
2127,0.9792556
2128,0.9485843
2129,0.9782339
2130,0.9892085
2131,0.99437016
2132,0.9948724
2133,0.99287957
2134,0.9392108
2135,0.98265153
2136,0.97730815
2137,0.9751438
2138,0.9908528
2139,0.9306449
2140,0.9927113
2141,0.94254977
2142,0.6676436
2143,0.8034112
2144,0.90326554
2145,0.008797178
2146,0.977727
2147,0.98850006
2148,0.9837245
2149,0.98330647
2150,0.9782507
2151,0.972059
2152,0.98240304
2153,0.9981786
2154,0.88258225
2155,0.96449715
2156,0.9895007
2157,0.093942255
2158,0.9777949
2159,0.49272397
2160,0.9940122
2161,0.98527676
2162,0.7895313
2163,0.9874001
2164,0.98102176
2165,0.18775448
2166,0.98626024
2167,0.9946128
2168,0.97030836
2169,0.24503453
2170,0.9533779
2171,0.9916854
2172,0.99313945
2173,0.9989876
2174,0.19305146
2175,0.9729408
2176,0.97738487
2177,0.9974885
2178,0.99091876
2179,0.99626946
2180,0.9391992
2181,0.12147192
2182,0.9988589
2183,0.71801215
2184,0.91789967
2185,0.99770385
2186,0.9978467
2187,0.9974559
2188,0.9645224
2189,0.99950314
2190,0.87223995
2191,0.9311732
2192,0.97908825
2193,0.9952495
2194,0.9889158
2195,0.97083485
2196,0.9558503
2197,0.9938746
2198,0.40616575
2199,0.9802239
2200,0.9634985
2201,0.8324455
2202,0.592981
2203,0.8725793
2204,0.9761909
2205,0.999882
2206,0.95594823
2207,0.99628437
2208,0.95091176
2209,0.70849156
2210,0.991932
2211,0.99812
2212,0.9862373
2213,0.31314507
2214,0.9786605
2215,0.98381436
2216,0.91434234
2217,0.57902586
2218,0.98979527
2219,0.9756824
2220,0.98787445
2221,0.99233186
2222,0.98209435
2223,0.9002816
2224,0.9907499
2225,0.8706345
2226,0.9819567
2227,0.99747354
2228,0.97809476
2229,0.9672037
2230,0.92692536
2231,0.9918934
2232,0.971901
2233,0.9963058
2234,0.9371414
2235,0.98400545
2236,0.949289
2237,0.77551544
2238,0.9730217
2239,0.9940089
2240,0.94406295
2241,0.9998586
2242,0.9733331
2243,0.95699394
2244,0.9724839
2245,0.9643751
2246,0.9969573
2247,0.9509905
2248,0.98649186
2249,0.987698
2250,0.99937683
2251,0.68720424
2252,0.99512476
2253,0.99971706
2254,0.9735433
2255,0.9963329
2256,0.93353736
2257,0.9937058
2258,0.99926656
2259,0.6133847
2260,0.98738873
2261,0.5410224
2262,0.99084234
2263,0.95645785
2264,0.88156986
2265,0.9857078
2266,0.9954668
2267,0.96067494
2268,0.9939481
2269,0.73633194
2270,0.97240055
2271,0.99409336
2272,0.947448
2273,0.88697964
2274,0.8732319
2275,0.9615805
2276,0.9874756
2277,0.9798028
2278,0.85906005
2279,0.99031353
2280,0.9776675
2281,0.96568674
2282,0.96650267
2283,0.67580944
2284,0.9740114
2285,0.99361175
2286,0.76601696
2287,0.95710826
2288,0.9862335
2289,0.9962599
2290,0.9631247
2291,0.88567734
2292,0.95353925
2293,0.99246913
2294,0.94668084
2295,0.98198915
2296,0.9599302
2297,0.39567417
2298,0.94865596
2299,0.99715024
2300,0.9306921
2301,0.7182558
2302,0.98481095
2303,0.9780709
2304,0.8142717
2305,0.33683455
2306,0.9949426
2307,0.98911077
2308,0.9755339
2309,0.038565245
2310,0.993923
2311,0.9757161
2312,0.90901506
2313,0.99997973
2314,0.62074786
2315,0.84464425
2316,0.9706486
2317,0.4818012
2318,0.98004675
2319,0.9872636
2320,0.98474544
2321,0.98659676
2322,0.89894253
2323,0.9745248
2324,0.9892167
2325,0.9874791
2326,0.9945516
2327,0.93316275
2328,0.98152876
2329,0.22326182
2330,0.8330189
2331,0.992698
2332,0.9870481
2333,0.9678591
2334,0.99280506
2335,0.99329317
2336,0.9836945
2337,0.99524647
2338,0.98983103
2339,0.9423342
2340,0.96120167
2341,0.96769416
2342,0.95508295
2343,0.97348267
2344,0.9863073
2345,0.99060047
2346,0.9770643
2347,0.9882406
2348,0.9584379
2349,0.9981822
2350,0.979572
2351,0.89832115
2352,0.95592064
2353,0.9894539
2354,0.9989826
2355,0.94831204
2356,0.9478793
2357,0.9557483
2358,0.9818507
2359,0.8297823
2360,0.98396945
2361,0.9992207
2362,0.97594553
2363,0.77943003
2364,0.99245524
2365,0.21566306
2366,0.991757
2367,0.9696658
2368,0.9851516
2369,0.9939553
2370,0.99500763
2371,0.9941565
2372,0.92722785
2373,0.99519086
2374,0.9995285
2375,0.95609367
2376,0.94912773
2377,0.99223703
2378,0.9933965
2379,0.9729329
2380,0.9460329
2381,0.23330748
2382,0.99748766
2383,0.93591
2384,0.96473944
2385,0.99999475
2386,0.99689215
2387,0.9890898
2388,0.86772496
2389,0.99915314
2390,0.98192275
2391,0.9977639
2392,0.9688292
2393,0.9935648
2394,0.68773466
2395,0.98688066
2396,0.96082085
2397,0.99959046
2398,0.9902361
2399,0.8540522
2400,0.9887256
2401,0.9315796
2402,0.96116984
2403,0.98470193
2404,0.9924946
2405,0.9985512
2406,0.9982052
2407,0.9930715
2408,0.9682865
2409,0.9741968
2410,0.9775025
2411,0.916271
2412,0.9811669
2413,0.045726776
2414,0.77323693
2415,0.9937371
2416,0.93312883
2417,0.99679583
2418,0.99631506
2419,0.987097
2420,0.97138107
2421,0.6857576
2422,0.9949856
2423,0.732482
2424,0.9600385
2425,0.99741286
2426,0.8714164
2427,0.9865819
2428,0.98790574
2429,0.39460197
2430,0.2119386
2431,0.9932
2432,0.9893678
2433,0.9990139
2434,0.979357
2435,0.7948303
2436,0.9866868
2437,0.43607876
2438,0.91387755
2439,0.9967679
2440,0.9693326
2441,0.07899514
2442,0.9869464
2443,0.6650043
2444,0.9915677
2445,0.9918304
2446,0.9726273
2447,0.994962
2448,0.989956
2449,0.98003083
2450,0.6318745
2451,0.48840672
2452,0.9830403
2453,0.54062116
2454,0.9658419
2455,0.95728457
2456,0.98500836
2457,0.9438455
2458,0.9939767
2459,0.96946734
2460,0.9894923
2461,0.14592166
2462,0.99901605
2463,0.9595881
2464,0.6382403
2465,0.9922118
2466,0.63513964
2467,0.6330704
2468,0.96701616
2469,0.7503744
2470,0.98789865
2471,0.5066855
2472,0.99687177
2473,0.9998636
2474,0.7433861
2475,0.9950735
2476,0.79079837
2477,0.9819503
2478,0.9858601
2479,0.9964981
2480,0.98849225
2481,0.92598987
2482,0.9676425
2483,0.85528225
2484,0.97521985
2485,0.82621574
2486,0.9927713
2487,0.95195854
2488,0.9225902
2489,0.9762891
2490,0.7940866
2491,0.9972216
2492,0.9528188
2493,0.7067228
2494,0.9779499
2495,0.9942268
2496,0.98883003
2497,0.9795821
2498,0.9480114
2499,0.9718916
2500,0.8892707
2501,0.77271724
2502,0.8884351
2503,0.9877652
2504,0.9928364
2505,0.9988047
2506,0.9461905
2507,0.99095005
2508,0.98844224
2509,0.9919572
2510,0.92430747
2511,0.9533977
2512,0.9820733
2513,0.9964426
2514,0.5136042
2515,0.9779099
2516,0.9916083
2517,0.94708306
2518,0.9879269
2519,0.98461956
2520,0.93574715
2521,0.8537427
2522,0.986128
2523,0.99745244
2524,0.9944119
2525,0.99599993
2526,0.8796141
2527,0.99108094
2528,0.93589914
2529,0.77361625
2530,0.9522679
2531,0.84664005
2532,0.97461194
2533,0.7687926
2534,0.5321396
2535,0.9969042
2536,0.8218918
2537,0.7754792
2538,0.907114
2539,0.9819682
2540,0.9499964
2541,0.9886098
2542,0.324858
2543,0.95571446
2544,0.9801492
2545,0.9999572
2546,0.99489164
2547,0.9559738
2548,0.94318384
2549,0.14580125
2550,0.12515025
2551,0.96581507
2552,0.97256213
2553,0.9980393
2554,0.95724744
2555,0.9716827
2556,0.98787516
2557,0.9909175
2558,0.90652734
2559,0.98102653
2560,0.93485945
2561,0.99907434
2562,0.98122656
2563,0.9735494
2564,0.98472124
2565,0.990168
2566,0.85397923
2567,0.9966552
2568,0.89069563
2569,0.98934793
2570,0.99785256
2571,0.98368084
2572,0.96085554
2573,0.65385604
2574,0.9490893
2575,0.9944916
2576,0.99579054
2577,0.77392036
2578,0.82155365
2579,0.9641933
2580,0.98736936
2581,0.61441845
2582,0.9969779
2583,0.810192
2584,0.9865368
2585,0.0020346118
2586,0.99630153
2587,0.96154344
2588,0.98524886
2589,0.90655744
2590,0.8624487
2591,0.994408
2592,0.9347452
2593,0.9335483
2594,0.9963063
2595,0.9223026
2596,0.94134176
2597,0.005282356
2598,0.9166928
2599,0.99638605
2600,0.92699414
2601,0.9529374
2602,0.9968335
2603,0.80662143
2604,0.9779324
2605,0.9950152
2606,0.8892221
2607,0.9946108
2608,0.9644059
2609,0.9530211
2610,0.9870635
2611,0.98061496
2612,0.96114826
2613,0.98544335
2614,0.9943825
2615,0.99709725
2616,0.995971
2617,0.9314645
2618,0.9964469
2619,0.87876654
2620,0.96932745
2621,0.41525006
2622,0.14961956
2623,0.99885607
2624,0.9659819
2625,0.9956273
2626,0.8719698
2627,0.9897413
2628,0.9783252
2629,0.99985886
2630,0.99270093
2631,0.80424803
2632,0.992081
2633,0.75078267
2634,0.031161722
2635,0.95815635
2636,0.9903826
2637,0.9968624
2638,0.8614126
2639,0.97887665
2640,0.9570243
2641,0.99738234
2642,0.99754936
2643,0.9907822
2644,0.96038204
2645,0.33495104
2646,0.9706345
2647,0.9845387
2648,0.983648
2649,0.97219807
2650,0.9943401
2651,0.9934216
2652,0.9413372
2653,0.8300822
2654,0.9718801
2655,0.98867214
2656,0.9886107
2657,0.8312303
2658,0.9368545
2659,0.98085934
2660,0.9899644
2661,0.8681591
2662,0.8572887
2663,0.9951325
2664,0.9907707
2665,0.7577883
2666,0.9635584
2667,0.94635415
2668,0.99156547
2669,0.9977381
2670,0.44755542
2671,0.9423519
2672,0.9922348
2673,0.9876188
2674,0.99167013
2675,0.9924274
2676,0.9942291
2677,0.03850737
2678,0.98848605
2679,0.9972318
2680,0.9805322
2681,0.96106356
2682,0.9874751
2683,0.97105765
2684,0.7903842
2685,0.3372039
2686,0.98795986
2687,0.9805962
2688,0.9724531
2689,0.98298407
2690,0.99898833
2691,0.8244781
2692,0.99778605
2693,0.24982303
2694,0.99511707
2695,0.99550796
2696,0.9768143
2697,0.25976524
2698,0.9957112
2699,0.94857466
2700,0.9872738
2701,0.043412667
2702,0.7533105
2703,0.9876961
2704,0.9691765
2705,0.9824739
2706,0.99473226
2707,0.9662978
2708,0.9904441
2709,0.12337216
2710,0.9451369
2711,0.8500946
2712,0.97533643
2713,0.2348899
2714,0.98784876
2715,0.95534986
2716,0.98742515
2717,0.14411388
2718,0.08549478
2719,0.92312557
2720,0.9924972
2721,0.74265003
2722,0.13884917
2723,0.9904213
2724,0.975934
2725,0.9984609
2726,0.9677864
2727,0.9301331
2728,0.97569555
2729,0.998425
2730,0.97229093
2731,0.9700837
2732,0.9542815
2733,0.9064877
2734,0.98161733
2735,0.9733714
2736,0.989288
2737,0.9907437
2738,0.98008955
2739,0.9484401
2740,0.9188477
2741,0.92751396
2742,0.9747525
2743,0.31636658
2744,0.98927003
2745,0.085168086
2746,0.9704062
2747,0.98156035
2748,0.9844379
2749,0.9926037
2750,0.9839191
2751,0.976141
2752,0.9739787
2753,0.9949793
2754,0.97722197
2755,0.9568048
2756,0.9877945
2757,0.9990421
2758,0.9960188
2759,0.8318159
2760,0.9733059
2761,0.9965753
2762,0.9352866
2763,0.98358583
2764,0.99566805
2765,0.99945635
2766,0.49490142
2767,0.9960836
2768,0.9905399
2769,0.008758494
2770,0.99336064
2771,0.86641175
2772,0.894474
2773,0.99258053
2774,0.98142976
2775,0.9876765
2776,0.97322536
2777,0.9948086
2778,0.9850584
2779,0.8870524
2780,0.9701073
2781,0.9883299
2782,0.8096756
2783,0.40103325
2784,0.989122
2785,0.43820074
2786,0.050080564
2787,0.8964203
2788,0.9964812
2789,0.37087592
2790,0.9854452
2791,0.98423034
2792,0.9830442
2793,0.9994242
2794,0.9654794
2795,0.9878933
2796,0.8948157
2797,0.9824938
2798,0.95374393
2799,0.9667087
2800,0.9678841
2801,0.99983
2802,0.9819902
2803,0.9926118
2804,0.9819179
2805,0.96395785
2806,0.95374036
2807,0.9945416
2808,0.9814997
2809,0.22042651
2810,0.9961265
2811,0.94927937
2812,0.99770373
2813,0.72061086
2814,0.997198
2815,0.77166057
2816,0.96010363
2817,0.99921656
2818,0.9057497
2819,0.79274297
2820,0.9854805
2821,0.9908597
2822,0.9930218
2823,0.77589804
2824,0.98950726
2825,0.9959936
2826,0.9496679
2827,0.7123187
2828,0.96752375
2829,0.9769688
2830,0.98089063
2831,0.9753
2832,0.9882351
2833,0.9997842
2834,0.74914116
2835,0.9743362
2836,0.9936346
2837,0.94244766
2838,0.9993161
2839,0.35128334
2840,0.9465046
2841,0.9603715
2842,0.9415123
2843,0.98757684
2844,0.970075
2845,0.005000377
2846,0.8976521
2847,0.9928261
2848,0.9921164
2849,0.48005298
2850,0.99902487
2851,0.98045075
2852,0.97247577
2853,0.9745173
2854,0.9791311
2855,0.9828075
2856,0.9881848
2857,0.9978434
2858,0.9916147
2859,0.9723106
2860,0.9116139
2861,0.93862164
2862,0.81249815
2863,0.9965454
2864,0.9812215
2865,0.911699
2866,0.9740379
2867,0.99633515
2868,0.8586841
2869,0.99927586
2870,0.60239625
2871,0.99143463
2872,0.98135906
2873,0.6411853
2874,0.9720515
2875,0.8521752
2876,0.982659
2877,0.20859535
2878,0.399627
2879,0.9802911
2880,0.98293984
2881,0.9966366
2882,0.83113533
2883,0.9930744
2884,0.99210453
2885,0.9873399
2886,0.97559583
2887,0.9922558
2888,0.98399866
2889,0.91902274
2890,0.95017534
2891,0.7449033
2892,0.42403635
2893,0.8031077
2894,0.99919444
2895,0.99577737
2896,0.98766977
2897,0.9897259
2898,0.9945368
2899,0.94255906
2900,0.9749528
2901,0.7263372
2902,0.9967139
2903,0.9562314
2904,0.9932053
2905,0.96782255
2906,0.9899038
2907,0.99363977
2908,0.88033646
2909,0.9874028
2910,0.8608569
2911,0.9771753
2912,0.9795669
2913,0.8863647
2914,0.9897199
2915,0.9938723
2916,0.95871603
2917,0.9541411
2918,0.94445705
2919,0.75082356
2920,0.9885972
2921,0.99614847
2922,0.8650087
2923,0.93747085
2924,0.93474257
2925,0.96689457
2926,0.962624
2927,0.99612975
2928,0.9847933
2929,0.08611128
2930,0.12516822
2931,0.9798212
2932,0.98643285
2933,0.8833293
2934,0.9292822
2935,0.9985227
2936,0.97127885
2937,0.47757453
2938,0.94790655
2939,0.98542285
2940,0.99452126
2941,0.3153463
2942,0.99195236
2943,0.98369735
2944,0.9158451
2945,0.96946466
2946,0.9970771
2947,0.99527776
2948,0.9524012
2949,0.9939765
2950,0.8712163
2951,0.59223914
2952,0.96824247
2953,0.97274506
2954,0.9966659
2955,0.9770204
2956,0.98956394
2957,0.41605654
2958,0.9627027
2959,0.99708384
2960,0.98144686
2961,0.9566735
2962,0.26158237
2963,0.9914062
2964,0.9937231
2965,0.9927522
2966,0.98713595
2967,0.90919334
2968,0.9852615
2969,0.89383715
2970,0.903041
2971,0.99214935
2972,0.960272
2973,0.1089111
2974,0.5539901
2975,0.70129794
2976,0.89697635
2977,0.77675104
2978,0.86714375
2979,0.99630165
2980,0.97800386
2981,0.9773415
2982,0.97571
2983,0.99879456
2984,0.98652506
2985,0.9837982
2986,0.9553629
2987,0.9918716
2988,0.9776382
2989,0.9756172
2990,0.99408686
2991,0.9542134
2992,0.8943288
2993,0.99980813
2994,0.8887239
2995,0.9937022
2996,0.9725371
2997,0.99572796
2998,0.98306495
2999,0.95178926
3000,0.9630978
3001,0.9961404
3002,0.9975581
3003,0.61047655
3004,0.98292416
3005,0.991674
3006,0.9645089
3007,0.98897856
3008,0.9823444
3009,0.7942267
3010,0.17728455
3011,0.98128694
3012,0.9884367
3013,0.7905367
3014,0.9798345
3015,0.99216616
3016,0.97796375
3017,0.9964688
3018,0.82069135
3019,0.9747512
3020,0.91701275
3021,0.9983741
3022,0.8813349
3023,0.9820609
3024,0.9778049
3025,0.13196723
3026,0.7931103
3027,0.9371692
3028,0.9899087
3029,0.9990344
3030,0.5473732
3031,0.99141043
3032,0.97925365
3033,0.654821
3034,0.93698233
3035,0.9943798
3036,0.92035514
3037,0.6580933
3038,0.9972957
3039,0.9566438
3040,0.9720795
3041,0.3065501
3042,0.96824336
3043,0.90498966
3044,0.9894147
3045,0.9988655
3046,0.9802002
3047,0.94771606
3048,0.97864634
3049,0.71310043
3050,0.99295264
3051,0.9912219
3052,0.9833456
3053,0.03890592
3054,0.9152402
3055,0.9947325
3056,0.9824783
3057,0.97679114
3058,0.9973949
3059,0.88739765
3060,0.9647766
3061,0.99969304
3062,0.9929929
3063,0.9922138
3064,0.9502563
3065,0.99890256
3066,0.9673139
3067,0.99059826
3068,0.98558414
3069,0.52844566
3070,0.9952237
3071,0.8571488
3072,0.80976796
3073,0.0021474753
3074,0.995316
3075,0.98992294
3076,0.89824754
3077,0.9983022
3078,0.986747
3079,0.7200685
3080,0.98898274
3081,0.8950947
3082,0.71668166
3083,0.98281866
3084,0.9962843
3085,0.31997555
3086,0.98746186
3087,0.97767526
3088,0.9868663
3089,0.9653887
3090,0.91937536
3091,0.90379375
3092,0.97434604
3093,0.9992465
3094,0.96315575
3095,0.9861957
3096,0.87959945
3097,0.9965432
3098,0.9967554
3099,0.9926993
3100,0.96557325
3101,0.13743661
3102,0.94795066
3103,0.63065624
3104,0.9768133
3105,0.9938769
3106,0.9988475
3107,0.99279565
3108,0.99338335
3109,0.99683386
3110,0.9741727
3111,0.8999058
3112,0.98023856
3113,0.51887727
3114,0.9811358
3115,0.9950133
3116,0.98188376
3117,0.8623914
3118,0.9681369
3119,0.99560213
3120,0.9872736
3121,0.75590634
3122,0.9979247
3123,0.9853666
3124,0.8908731
3125,0.99737346
3126,0.6893074
3127,0.9453576
3128,0.9890592
3129,0.95495135
3130,0.98598856
3131,0.9698281
3132,0.90035176
3133,0.9970053
3134,0.550898
3135,0.9812618
3136,0.96222496
3137,0.907743
3138,0.9588746
3139,0.9912384
3140,0.99202543
3141,0.20882827
3142,0.99399155
3143,0.81222814
3144,0.9539435
3145,0.99925643
3146,0.976587
3147,0.6545775
3148,0.94869286
3149,0.9997253
3150,0.9987275
3151,0.89462847
3152,0.9872365
3153,0.97090214
3154,0.79781985
3155,0.99202913
3156,0.98787946
3157,0.9533092
3158,0.19104137
3159,0.97424114
3160,0.9941288
3161,0.13928112
3162,0.95728403
3163,0.3196958
3164,0.9893805
3165,0.8105524
3166,0.9927729
3167,0.9839236
3168,0.9871679
3169,0.51829433
3170,0.95986503
3171,0.8313131
3172,0.99578047
3173,0.61186564
3174,0.99875665
3175,0.99840206
3176,0.9755509
3177,0.9993343
3178,0.92408
3179,0.9984669
3180,0.91248405
3181,0.9993241
3182,0.9983367
3183,0.9561366
3184,0.9393917
3185,0.59646726
3186,0.8960911
3187,0.9980282
3188,0.98721063
3189,0.9978521
3190,0.98656124
3191,0.9851429
3192,0.98416394
3193,0.95975006
3194,0.92521614
3195,0.97761995
3196,0.98173195
3197,0.2876256
3198,0.99331784
3199,0.9939666
3200,0.9963921
3201,0.99852437
3202,0.42361015
3203,0.99197716
3204,0.9934651
3205,0.9981285
3206,0.99401087
3207,0.99275464
3208,0.98871255
3209,0.994588
3210,0.97745126
3211,0.94773895
3212,0.934831
3213,0.99729604
3214,0.99577075
3215,0.99575585
3216,0.9804982
3217,0.36808503
3218,0.955935
3219,0.9911417
3220,0.9831771
3221,0.99992096
3222,0.9564924
3223,0.98366565
3224,0.9442681
3225,0.82393163
3226,0.9399223
3227,0.99926203
3228,0.9836901
3229,0.4473179
3230,0.9780381
3231,0.8997504
3232,0.93977034
3233,0.012146438
3234,0.41925198
3235,0.39301255
3236,0.99773765
3237,0.88659567
