chrom	AVG_normBinCnt	STD_normBinCnt	IQR_normBinCnt	Q25	Q75	binFrac_0.1	outlierBinCnt_total	outlierBinCnt_upper	outlierBinCnt_lower	Gini	CoV
1	246.683092700091	265.985080041416	80.8183876207987	177.978164158572	258.79655177937	0	169	168	1	0.234184566802492	1.07824608946666
2	255.204272691799	1205.54757253179	75.9991967065085	177.416459922803	253.415656629311	0	176	176	0	0.266458385240013	4.72385340502386
3	219.367483673455	91.1175379834162	76.7206685397077	173.682431751482	250.40310029119	0	84	84	0	0.161969052424836	0.415364831913975
4	230.783703301292	200.588563401291	75.469852533013	178.552472991666	254.022325524679	0	121	120	1	0.184884947084824	0.869162599143407
5	239.987136005308	581.104032285588	79.3626525450082	176.747419401655	256.110071946663	0	74	73	1	0.217473422071828	2.42139658799351
6	228.451752684532	184.42768635347	76.749922278428	177.244063038631	253.993985317059	0	90	90	0	0.179583458888368	0.807293812309442
7	233.9429574232	160.902976684975	78.406229618419	174.023267534487	252.429497152905	0	132	132	0	0.212432615770278	0.687787221540094
8	231.323145510327	155.209605670957	77.523521112736	175.507151538466	253.030672651202	0	102	100	2	0.195769227142556	0.670964443824009
9	259.547216320519	404.052872124839	77.327855988848	174.12654704165	251.454403030497	0	84	84	0	0.284832679933883	1.55676056885876
10	244.488746584943	289.211464767274	80.2565270109063	175.889904834382	256.146431845288	0	113	113	0	0.233990874717761	1.18292342206758
11	243.313707774639	245.924553553878	81.7066617682802	179.759750499259	261.466412267539	0	105	105	0	0.214966537859031	1.01073036863857
12	227.400478312298	133.345887395047	77.861026311513	175.039567091576	252.900593403089	0	76	76	0	0.186481970957558	0.586392290749352
13	220.664466356563	89.3874445797665	75.349995827837	172.625339453252	247.975335281089	0	50	50	0	0.165269591034149	0.405083093148894
14	253.041285098573	623.459809946838	78.9461454537595	176.181269948327	255.127415402086	0	49	49	0	0.258001544582888	2.4638659644175
15	232.387633031781	165.869097622927	81.2889013400635	170.097046307452	251.385947647515	0	53	53	0	0.218442265359225	0.713760433199314
16	283.858768897384	856.728130743175	82.604075116688	176.647229802267	259.251304918955	0	92	92	0	0.33735049730401	3.01814925102027
17	243.435267818528	311.803078455767	81.69307933961	172.199873708416	253.892953048026	0	67	67	0	0.245914757774078	1.28084595650374
18	218.629628593912	73.6589710434373	75.4400876977562	172.714596895339	248.154684593095	0	38	38	0	0.161850112383901	0.336912117159808
19	259.22265002074	284.151943497092	93.942375963338	172.056762240689	265.999138204027	0	54	54	0	0.279831814056559	1.09616942606812
20	230.233300258518	109.185744641259	84.643217309147	175.20025904215	259.843476351297	0	49	48	1	0.192034825043879	0.474239584450467
21	289.708211424159	350.943682226204	84.4517085118495	176.249219863885	260.700928375734	0	54	54	0	0.342191072035595	1.21136946895989
22	372.957931632036	1723.17649221294	88.7244971184345	177.983163086846	266.70766020528	0	44	44	0	0.483192147825458	4.62029721334105
X	264.031411613191	245.39833560924	96.244618850511	192.882282988639	289.12690183915	0	108	108	0	0.212581829355252	0.929428563479981
Y	54.7645032538385	571.881283455453	6.1364720736927	1.38286234777318	7.51933442146588	0.00446428571428571	38	38	0	0.934889754453615	10.4425540172387
Total	241.674459734246	499.554866469059	80.1461673538483	176.052393716992	256.19856107084	2e-05	2212	1996	216	0.230876339165743	2.06705692864023
