"","ncalls","callable.sens","callable.bp","callable.burden","rate.per.gb","burden","somatic.sens","pre.genotyping.burden","unsupported.filters"
"1",0,0,407565884,NA,NA,NA,NA,441,FALSE
"2",20,0.208031400966184,1187390741,96.1393323657474,40.483443674481,236.625774185566,0.0845216463372905,441,FALSE
"4",8,0.363991584009618,997336680,21.9785301403798,11.0186111576583,64.403794711618,0.124216283152596,441,FALSE
