"","ncalls","callable.sens","callable.bp","callable.burden","rate.per.gb","burden","somatic.sens","pre.genotyping.burden","unsupported.filters"
"1",2,0.0730304772857964,335350651,27.3858267716535,40.8316290575108,238.660918144218,0.00838009011090554,548,FALSE
"2",5,0.303347588851202,1152777780,16.4827418570734,7.14914103266,41.7867374430236,0.119655189803165,548,FALSE
"4",7,0.408688196627608,1117080992,17.127972027972,7.66639668503644,44.8100973177318,0.156214791286116,548,FALSE
