"","ncalls","callable.sens","callable.bp","callable.burden","rate.per.gb","burden","somatic.sens","pre.genotyping.burden","unsupported.filters"
"1",5,0.0767994858611825,330915788,65.1046025104603,98.3703480936066,574.974796159105,0.00869603334511451,709,FALSE
"2",26,0.310099985509346,1198500953,83.8439252336449,34.9786643989614,204.450333077735,0.127170250146349,709,FALSE
"4",15,0.426917510853835,1066804252,35.135593220339,16.4676852170716,96.2536387681383,0.155838264318847,709,FALSE
