"","ncalls","callable.sens","callable.bp","callable.burden","rate.per.gb","burden","somatic.sens","pre.genotyping.burden","unsupported.filters"
"1",0,0,570620029,NA,NA,NA,NA,682,FALSE
"2",29,0.0840089701569778,1131819907,345.201232032854,152.498303792802,891.352758602005,0.0325348182525216,682,FALSE
"4",41,0.363663220088626,890576727,112.741673436231,63.2970018293723,369.971047471481,0.110819482443854,682,FALSE
