"","ncalls","callable.sens","callable.bp","callable.burden","rate.per.gb","burden","somatic.sens","pre.genotyping.burden","unsupported.filters"
"1",0,0.110085695451549,304600999,0,0,0,NA,721,FALSE
"2",4,0.353320627473977,1224585345,11.3211618257261,4.62244704787241,27.0182082366692,0.148048307458493,721,FALSE
"4",6,0.4905206139031,1064190381,12.2319018404908,5.74704585705647,33.5914895516451,0.178616669879296,721,FALSE
