"","ncalls","callable.sens","callable.bp","callable.burden","rate.per.gb","burden","somatic.sens","pre.genotyping.burden","unsupported.filters"
"1",0,0.0863914373088685,472200512,0,0,0,NA,429,FALSE
"2",3,0.347927397596272,1120979893,8.62248854423687,3.8459603950438,22.4796428703501,0.133454077420282,429,FALSE
"4",0,0.484382394699479,998462764,0,0,0,NA,429,FALSE
