"","ncalls","callable.sens","callable.bp","callable.burden","rate.per.gb","burden","somatic.sens","pre.genotyping.burden","unsupported.filters"
"1",0,0,342074708,NA,NA,NA,NA,644,FALSE
"2",5,0.162981774723633,1138955355,30.6782768102658,13.467725787314,78.7188724992516,0.0635171699143371,644,FALSE
"4",11,0.346689895470383,1117114852,31.7286432160804,14.2011553956497,83.0057693916826,0.132520908855068,644,FALSE
