"","ncalls","callable.sens","callable.bp","callable.burden","rate.per.gb","burden","somatic.sens","pre.genotyping.burden","unsupported.filters"
"1",0,0,398882344,NA,NA,NA,NA,431,FALSE
"2",12,0.21996359223301,1248939475,54.5544827586207,21.8403228701778,127.656711943115,0.0940021078198166,431,FALSE
"4",11,0.375915616759449,944295841,29.2618862042089,15.494024718578,90.5625920503127,0.121462954526399,431,FALSE
