"","ncalls","callable.sens","callable.bp","callable.burden","rate.per.gb","burden","somatic.sens","pre.genotyping.burden","unsupported.filters"
"1",0,0,346413446,NA,NA,NA,NA,541,FALSE
"2",30,0.194452470384282,1243582020,154.279346210996,62.0302254816275,362.566738282388,0.0827433871681694,541,FALSE
"4",19,0.37121906507791,1006354414,51.1827160493827,25.4297667587826,148.63701554244,0.127828185534141,541,FALSE
