chrom	AVG_normBinCnt	STD_normBinCnt	IQR_normBinCnt	Q25	Q75	binFrac_0.1	outlierBinCnt_total	outlierBinCnt_upper	outlierBinCnt_lower	Gini	CoV
1	140.598519022318	73.1893610868366	33.420861354491	118.615540353034	152.036401707525	0	140	98	42	0.143669000618535	0.520555704254742
2	148.545611185721	665.543664172273	28.9811688318675	120.652918700628	149.634087532495	0	112	82	30	0.173547834141297	4.48039937942138
3	136.824558549941	24.9298465825984	28.8822835028978	121.301876632066	150.184160134964	0	64	50	14	0.0949388138481909	0.182203011263501
4	136.40420726008	43.8798378140833	27.78398168264	120.527706380657	148.311688063297	0	101	68	33	0.103430703312406	0.321689768193281
5	137.756659168705	54.7989459559414	29.0809452446213	121.246124225378	150.32706947	0	100	56	44	0.108977236259488	0.397795259311795
6	135.346814351121	27.7846428990313	28.364277070899	119.82765559503	148.191932665929	0	94	63	31	0.100776186997678	0.20528479397344
7	136.586151798557	43.1389819574646	28.9765180570235	118.465672356038	147.442190413061	0	87	75	12	0.117689640541444	0.315837157643096
8	137.457093236606	54.6871460782869	30.093713914352	119.300426550497	149.394140464849	0	57	40	17	0.112493139152447	0.397848847161008
9	146.639761279348	127.776856344123	29.6210174936605	121.243362307488	150.864379801148	0	80	53	27	0.163970807814961	0.871365687105208
10	136.856601334229	42.95180934812	31.9145596494353	118.051548305878	149.966107955313	0	87	53	34	0.124307444640994	0.313845360248452
11	141.399433514273	33.0371601319391	31.2730646256155	123.999358081693	155.272422707308	0	81	50	31	0.111570146827713	0.233644218444512
12	136.218783313761	26.8148887501979	30.041758089466	120.511433433633	150.553191523099	0	73	40	33	0.103686293019441	0.196851624261198
13	133.413601082109	27.3097143565196	26.74446029777	119.213532995384	145.957993293154	0	53	25	28	0.0965224064438938	0.204699626837236
14	137.560931154286	74.1788094904303	30.6870595103935	119.060604899148	149.747664409541	0	61	34	27	0.127035334311969	0.53924329290293
15	140.466016913532	67.9745168935651	32.2044355484727	117.72490385891	149.929339407383	0	60	50	10	0.145587948404988	0.483921437990293
16	149.638222370891	142.057580989792	34.567107511091	120.223194463775	154.790301974866	0	84	53	31	0.193306371509226	0.949340206927148
17	135.595005368236	43.8532543764006	35.2311319649435	114.197196441293	149.428328406237	0	48	43	5	0.136107076240515	0.323413493419673
18	136.458304740275	28.4166197775504	26.153490522747	121.630668854601	147.784159377348	0	43	30	13	0.0956708269275011	0.208243974829063
19	132.587558794278	41.5196548878419	34.45604090577	111.751157628082	146.207198533852	0	40	32	8	0.138572344966996	0.313148950515512
20	136.917209512932	27.2580015835484	32.4286623012645	120.649251133054	153.077913434319	0	27	15	12	0.106596967918899	0.199083823578612
21	143.23220328675	100.098523219498	31.3912473371462	117.287090714873	148.678338052019	0	26	19	7	0.165559471254055	0.698854872874517
22	140.979200313719	69.0919151966774	39.9928065023557	115.016577585422	155.009384087778	0	17	15	2	0.156140847940351	0.490085878221243
X	78.5333099179167	27.8871283418077	20.1389354302526	65.4674760480203	85.6064114782729	0	126	104	22	0.147236204171702	0.355099363199583
Y	174.420267259021	663.281933469925	30.1561294747513	67.8788727972467	98.035002271998	0.00446428571428571	41	40	1	0.566779482347742	3.80278016937633
Total	136.202771540844	206.785920317917	32.1669345430988	116.853372377347	149.020306920446	2e-05	2280	1045	1235	0.142696379509405	1.51822109035356
